Var1,ASP14_i10_plus_midhigh
HMR_0317,0.994166666666667
HMR_0319,1.80126041666667
HMR_0321,0.994166666666667
HMR_0322,1.72091666666667
HMR_0323,1.80126041666667
HMR_0324,1.01198958333333
HMR_0325,0.994166666666667
HMR_0326,1.72091666666667
HMR_0327,1.80126041666667
HMR_0328,1.01198958333333
HMR_0329,0.994166666666667
HMR_0342,1.01198958333333
HMR_0343,0.994166666666667
HMR_0344,1.72091666666667
HMR_0345,1.80126041666667
HMR_0346,1.01198958333333
HMR_0347,0.994166666666667
HMR_0350,1.01198958333333
HMR_0354,1.01198958333333
HMR_0358,1.01198958333333
HMR_0359,0.994166666666667
HMR_0362,1.01198958333333
HMR_0363,0.994166666666667
HMR_0366,1.01198958333333
HMR_0367,0.994166666666667
HMR_0370,1.01198958333333
HMR_0371,0.994166666666667
HMR_0374,1.01198958333333
HMR_0375,0.994166666666667
HMR_0378,1.01198958333333
HMR_0380,1.72091666666667
HMR_0381,1.80126041666667
HMR_0382,1.01198958333333
HMR_0383,0.994166666666667
HMR_0384,1.72091666666667
HMR_0385,1.80126041666667
HMR_0386,1.01198958333333
HMR_0387,0.994166666666667
HMR_0388,1.72091666666667
HMR_0389,1.80126041666667
HMR_0390,1.01198958333333
HMR_0391,0.994166666666667
HMR_0392,1.72091666666667
HMR_0393,1.80126041666667
HMR_0394,1.01198958333333
HMR_0395,0.994166666666667
HMR_0398,1.01198958333333
HMR_0402,1.01198958333333
HMR_0406,1.01198958333333
HMR_0410,1.01198958333333
HMR_0414,1.01198958333333
HMR_0415,0.994166666666667
HMR_0418,1.01198958333333
HMR_0419,0.994166666666667
HMR_0422,1.01198958333333
HMR_0423,0.994166666666667
HMR_0426,1.01198958333333
HMR_0427,0.994166666666667
HMR_0428,1.72091666666667
HMR_0429,1.80126041666667
HMR_0430,1.01198958333333
HMR_0431,0.994166666666667
HMR_0432,1.72091666666667
HMR_0433,1.80126041666667
HMR_0434,1.01198958333333
HMR_0435,0.994166666666667
HMR_0436,1.72091666666667
HMR_0437,1.80126041666667
HMR_0438,1.01198958333333
HMR_0439,0.994166666666667
HMR_0467,NaN
HMR_0469,NaN
HMR_0478,0.0171145833333333
HMR_0482,0.1043125
HMR_0582,0.575104166666667
HMR_0586,0.871677083333333
HMR_0587,NaN
HMR_0593,2.41603125
HMR_0597,1.37444791666667
HMR_0598,1.37444791666667
HMR_0601,1.37444791666667
HMR_0614,1.199375
HMR_0625,1.18891666666667
HMR_0629,1.63051041666667
HMR_0634,0.306208333333333
HMR_0641,1.75305208333333
HMR_0642,1.63051041666667
HMR_0647,NaN
HMR_0653,NaN
HMR_0654,NaN
HMR_0657,NaN
HMR_0672,1.17442708333333
HMR_0678,1.31552083333333
HMR_0750,1.624625
HMR_0753,0.875104166666667
HMR_0758,1.624625
HMR_0761,1.3654375
HMR_0763,NaN
HMR_0765,2.52779166666667
HMR_0767,1.37444791666667
HMR_0769,NaN
HMR_0770,2.12721875
HMR_0771,NaN
HMR_0775,1.37444791666667
HMR_0783,NaN
HMR_0793,0.637885416666667
HMR_0795,1.10270833333333
HMR_0803,1.70585416666667
HMR_0805,0.0639375
HMR_0806,0.0639375
HMR_0807,1.18519791666667
HMR_0808,1.18519791666667
HMR_0809,NaN
HMR_0810,NaN
HMR_0811,0.712854166666667
HMR_0812,0.58328125
HMR_0814,0.0167083333333333
HMR_0815,0.178177083333333
HMR_0816,NaN
HMR_0817,0.58328125
HMR_0819,1.96379166666667
HMR_0820,1.14932291666667
HMR_0821,1.18519791666667
HMR_0822,0.425364583333333
HMR_0823,0.469177083333333
HMR_0824,1.14932291666667
HMR_0825,0.9895625
HMR_0827,0.178177083333333
HMR_0828,1.18519791666667
HMR_0829,NaN
HMR_0830,1.96379166666667
HMR_0831,NaN
HMR_0835,0.626833333333333
HMR_0836,1.18519791666667
HMR_0837,0.58328125
HMR_0839,0.425364583333333
HMR_0841,0.0167083333333333
HMR_0842,0.178177083333333
HMR_0843,NaN
HMR_0844,0.58328125
HMR_0846,0.425364583333333
HMR_0847,0.9895625
HMR_0848,0.349833333333333
HMR_0849,1.14932291666667
HMR_0851,0.0167083333333333
HMR_0852,0.0167083333333333
HMR_0853,0.0167083333333333
HMR_0854,0.0167083333333333
HMR_0855,0.425364583333333
HMR_0859,0.683770833333333
HMR_0860,0.330854166666667
HMR_0864,0.0421041666666667
HMR_0867,NaN
HMR_0868,NaN
HMR_0870,NaN
HMR_0873,NaN
HMR_0875,1.99470833333333
HMR_0876,0.23128125
HMR_0877,0.0167083333333333
HMR_0878,0.172416666666667
HMR_0889,NaN
HMR_0890,1.99470833333333
HMR_0906,0.0561145833333333
HMR_0907,NaN
HMR_0908,0.0421041666666667
HMR_0909,0.0421041666666667
HMR_0910,0.23128125
HMR_0911,0.172416666666667
HMR_0912,NaN
HMR_0913,NaN
HMR_0942,1.5234375
HMR_0946,1.5234375
HMR_0950,1.5234375
HMR_0954,1.5234375
HMR_0960,2.77134375
HMR_0962,NaN
HMR_0963,2.77134375
HMR_0966,NaN
HMR_0979,NaN
HMR_0981,0.077375
HMR_0984,NaN
HMR_0985,0.00252083333333333
HMR_0986,0.00252083333333333
HMR_0987,0.00252083333333333
HMR_1030,NaN
HMR_1033,NaN
HMR_1037,NaN
HMR_1039,NaN
HMR_1077,NaN
HMR_1081,NaN
HMR_1084,0.0549166666666667
HMR_1085,NaN
HMR_1095,NaN
HMR_1102,1.39244791666667
HMR_1104,NaN
HMR_1126,0.077375
HMR_1127,0.077375
HMR_1129,2.44457291666667
HMR_1135,NaN
HMR_1242,NaN
HMR_1243,NaN
HMR_1280,1.39244791666667
HMR_1283,NaN
HMR_1284,NaN
HMR_1305,0.526916666666667
HMR_1306,NaN
HMR_1307,0.526916666666667
HMR_1311,NaN
HMR_1312,2.6504375
HMR_1315,NaN
HMR_1316,NaN
HMR_1317,NaN
HMR_1318,NaN
HMR_1321,0.06046875
HMR_1325,2.66423958333333
HMR_1329,2.66423958333333
HMR_1331,NaN
HMR_1332,NaN
HMR_1373,NaN
HMR_1388,0.00252083333333333
HMR_1390,0.526916666666667
HMR_1392,0.526916666666667
HMR_1465,2.17919791666667
HMR_1470,1.259
HMR_1473,0.928041666666667
HMR_1477,0.296333333333333
HMR_1478,0.296333333333333
HMR_1479,0.296333333333333
HMR_1490,1.80234375
HMR_1493,1.80234375
HMR_1494,1.80234375
HMR_1495,1.15414583333333
HMR_1496,1.15414583333333
HMR_1502,1.80234375
HMR_1503,1.80234375
HMR_1504,1.80234375
HMR_1505,1.15414583333333
HMR_1509,0.626333333333333
HMR_1512,2.06655208333333
HMR_1516,NaN
HMR_1526,0.973979166666667
HMR_1532,1.26803125
HMR_1536,0.296333333333333
HMR_1538,0.296333333333333
HMR_1539,0.296333333333333
HMR_1540,1.91226041666667
HMR_1543,1.80234375
HMR_1544,1.80234375
HMR_1545,1.80234375
HMR_1546,1.15414583333333
HMR_1547,0.626333333333333
HMR_1548,1.80234375
HMR_1549,1.80234375
HMR_1550,1.80234375
HMR_1551,1.15414583333333
HMR_1552,0.626333333333333
HMR_1557,NaN
HMR_1558,NaN
HMR_1565,1.01829166666667
HMR_1620,0.650572916666667
HMR_1623,NaN
HMR_1627,0.650572916666667
HMR_1629,NaN
HMR_1630,NaN
HMR_1631,NaN
HMR_1637,0.532927083333333
HMR_1651,2.39844791666667
HMR_1653,2.09217708333333
HMR_1665,0.650572916666667
HMR_1666,0.650572916666667
HMR_1681,0.0165625
HMR_1685,0.0165625
HMR_1701,NaN
HMR_1706,1.60729166666667
HMR_1735,0.00755208333333333
HMR_1737,0.00636458333333333
HMR_1738,0.21803125
HMR_1739,NaN
HMR_1740,NaN
HMR_1741,NaN
HMR_1742,NaN
HMR_1743,NaN
HMR_1744,NaN
HMR_1745,NaN
HMR_1746,0.0165625
HMR_1747,0.0165625
HMR_1748,0.0165625
HMR_1749,0.0165625
HMR_1750,0.0165625
HMR_1751,0.0165625
HMR_1752,NaN
HMR_1753,NaN
HMR_1754,0.650572916666667
HMR_1756,0.650572916666667
HMR_1758,NaN
HMR_1759,NaN
HMR_1760,0.0415729166666667
HMR_1761,0.0415729166666667
HMR_1762,0.0165625
HMR_1764,NaN
HMR_1765,0.050125
HMR_1766,0.21803125
HMR_1767,NaN
HMR_1768,NaN
HMR_1769,NaN
HMR_1770,NaN
HMR_1771,NaN
HMR_1781,0.011
HMR_1783,NaN
HMR_1785,0.011
HMR_1786,0.011
HMR_1807,0.0165625
HMR_1834,NaN
HMR_1838,0.00226041666666667
HMR_1847,0.281697916666667
HMR_1897,0.6866875
HMR_1916,2.62038541666667
HMR_1927,0.737864583333333
HMR_1928,NaN
HMR_1929,NaN
HMR_1940,NaN
HMR_1941,NaN
HMR_1944,NaN
HMR_1948,NaN
HMR_1949,NaN
HMR_1958,NaN
HMR_1962,NaN
HMR_1967,NaN
HMR_1968,NaN
HMR_1970,NaN
HMR_1971,NaN
HMR_1976,0.674760416666667
HMR_1979,NaN
HMR_1980,NaN
HMR_1981,NaN
HMR_1982,NaN
HMR_1983,NaN
HMR_1988,NaN
HMR_1989,NaN
HMR_1990,NaN
HMR_1991,NaN
HMR_1992,NaN
HMR_1993,NaN
HMR_1996,0.121572916666667
HMR_2002,NaN
HMR_2007,NaN
HMR_2010,NaN
HMR_2011,NaN
HMR_2014,NaN
HMR_2016,2.66423958333333
HMR_2018,2.66423958333333
HMR_2029,1.5234375
HMR_2041,2.10973958333333
HMR_2087,NaN
HMR_2088,2.77134375
HMR_2089,2.77134375
HMR_2090,NaN
HMR_2114,NaN
HMR_2127,NaN
HMR_2190,1.64663541666667
HMR_2193,1.46482291666667
HMR_2210,2.15290625
HMR_2211,1.64663541666667
HMR_2215,1.64663541666667
HMR_2217,2.10973958333333
HMR_2218,1.46482291666667
HMR_2219,2.15290625
HMR_2259,1.64663541666667
HMR_2260,2.10973958333333
HMR_2261,1.46482291666667
HMR_2262,2.15290625
HMR_2263,1.64663541666667
HMR_2264,2.10973958333333
HMR_2265,1.46482291666667
HMR_2266,2.15290625
HMR_2267,1.64663541666667
HMR_2268,2.10973958333333
HMR_2269,1.46482291666667
HMR_2270,2.15290625
HMR_2281,2.07090625
HMR_2282,2.07090625
HMR_2284,2.07090625
HMR_2286,2.07090625
HMR_2287,2.07090625
HMR_2288,2.07090625
HMR_2289,2.07090625
HMR_2292,2.07090625
HMR_2293,2.07090625
HMR_2294,2.07090625
HMR_2295,2.07090625
HMR_2296,2.07090625
HMR_2332,1.64663541666667
HMR_2334,2.10973958333333
HMR_2336,1.46482291666667
HMR_2338,2.15290625
HMR_2342,1.64663541666667
HMR_2343,2.10973958333333
HMR_2344,1.46482291666667
HMR_2345,2.15290625
HMR_2347,1.64663541666667
HMR_2348,2.10973958333333
HMR_2349,1.46482291666667
HMR_2350,2.15290625
HMR_2353,1.64663541666667
HMR_2354,2.10973958333333
HMR_2355,1.46482291666667
HMR_2356,2.15290625
HMR_2359,2.17082291666667
HMR_2361,1.64663541666667
HMR_2362,2.10973958333333
HMR_2363,1.46482291666667
HMR_2364,2.15290625
HMR_2365,2.17082291666667
HMR_2368,2.17082291666667
HMR_2374,NaN
HMR_2376,NaN
HMR_2380,2.17082291666667
HMR_2391,NaN
HMR_2393,NaN
HMR_2395,1.64663541666667
HMR_2403,NaN
HMR_2433,1.64663541666667
HMR_2434,2.10973958333333
HMR_2435,1.46482291666667
HMR_2436,2.15290625
HMR_2440,0.00252083333333333
HMR_2457,1.5234375
HMR_2472,2.17082291666667
HMR_2484,2.17082291666667
HMR_2495,NaN
HMR_2530,1.64663541666667
HMR_2533,2.10973958333333
HMR_2535,1.46482291666667
HMR_2537,2.15290625
HMR_2540,1.64663541666667
HMR_2541,2.10973958333333
HMR_2542,1.46482291666667
HMR_2543,2.15290625
HMR_2558,NaN
HMR_2560,NaN
HMR_2569,NaN
HMR_2571,NaN
HMR_2581,1.31594791666667
HMR_2585,0.526916666666667
HMR_2602,0.803916666666667
HMR_2603,0.345854166666667
HMR_2604,0.173145833333333
HMR_2608,0.803916666666667
HMR_2609,0.345854166666667
HMR_2610,0.173145833333333
HMR_2611,0.803916666666667
HMR_2612,0.345854166666667
HMR_2613,0.173145833333333
HMR_2620,0.803916666666667
HMR_2621,0.345854166666667
HMR_2622,0.173145833333333
HMR_2624,0.345854166666667
HMR_2633,0.803916666666667
HMR_2634,0.345854166666667
HMR_2635,0.173145833333333
HMR_2644,0.345854166666667
HMR_2648,0.803916666666667
HMR_2649,0.345854166666667
HMR_2650,0.173145833333333
HMR_2651,0.803916666666667
HMR_2652,0.345854166666667
HMR_2653,0.173145833333333
HMR_2655,0.345854166666667
HMR_2657,0.803916666666667
HMR_2659,0.173145833333333
HMR_2660,0.803916666666667
HMR_2661,0.345854166666667
HMR_2662,0.173145833333333
HMR_2666,0.803916666666667
HMR_2667,0.345854166666667
HMR_2668,0.173145833333333
HMR_2669,0.803916666666667
HMR_2670,0.345854166666667
HMR_2671,0.173145833333333
HMR_2673,0.345854166666667
HMR_2675,0.803916666666667
HMR_2676,0.345854166666667
HMR_2677,0.173145833333333
HMR_2679,0.345854166666667
HMR_2681,0.803916666666667
HMR_2682,0.345854166666667
HMR_2683,0.173145833333333
HMR_2684,0.803916666666667
HMR_2685,0.345854166666667
HMR_2686,0.173145833333333
HMR_2687,0.803916666666667
HMR_2688,0.345854166666667
HMR_2689,0.173145833333333
HMR_2690,0.803916666666667
HMR_2691,0.345854166666667
HMR_2692,0.173145833333333
HMR_2693,0.803916666666667
HMR_2695,0.345854166666667
HMR_2697,0.173145833333333
HMR_2699,0.803916666666667
HMR_2700,0.345854166666667
HMR_2701,0.173145833333333
HMR_2702,0.803916666666667
HMR_2703,0.345854166666667
HMR_2704,0.173145833333333
HMR_2705,0.803916666666667
HMR_2706,0.345854166666667
HMR_2707,0.173145833333333
HMR_2708,0.803916666666667
HMR_2709,0.345854166666667
HMR_2710,0.173145833333333
HMR_2711,0.803916666666667
HMR_2712,0.345854166666667
HMR_2713,0.173145833333333
HMR_2715,0.345854166666667
HMR_2718,0.345854166666667
HMR_2722,0.345854166666667
HMR_2727,0.345854166666667
HMR_2731,0.345854166666667
HMR_2733,0.803916666666667
HMR_2734,0.345854166666667
HMR_2735,0.173145833333333
HMR_2736,0.803916666666667
HMR_2737,0.345854166666667
HMR_2738,0.173145833333333
HMR_2739,0.803916666666667
HMR_2740,0.345854166666667
HMR_2741,0.173145833333333
HMR_2744,0.345854166666667
HMR_2748,0.345854166666667
HMR_2753,0.345854166666667
HMR_2757,0.345854166666667
HMR_2760,0.345854166666667
HMR_2764,0.345854166666667
HMR_2768,0.803916666666667
HMR_2769,0.345854166666667
HMR_2770,0.173145833333333
HMR_2771,0.803916666666667
HMR_2772,0.345854166666667
HMR_2773,0.173145833333333
HMR_2774,0.803916666666667
HMR_2775,0.345854166666667
HMR_2776,0.173145833333333
HMR_2817,0.354385416666667
HMR_2819,0.01309375
HMR_2821,0.354385416666667
HMR_2827,0.01309375
HMR_2851,0.354385416666667
HMR_2852,0.01309375
HMR_2857,0.354385416666667
HMR_2859,0.01309375
HMR_2861,0.354385416666667
HMR_2862,0.01309375
HMR_2865,0.354385416666667
HMR_2866,0.01309375
HMR_2884,0.354385416666667
HMR_2886,0.01309375
HMR_2888,0.354385416666667
HMR_2890,0.01309375
HMR_2942,1.80126041666667
HMR_2943,1.80126041666667
HMR_2944,1.80126041666667
HMR_2945,1.80126041666667
HMR_2946,1.80126041666667
HMR_2947,1.80126041666667
HMR_2948,1.80126041666667
HMR_2951,1.80126041666667
HMR_2954,1.80126041666667
HMR_2955,1.80126041666667
HMR_2956,1.80126041666667
HMR_2961,1.80126041666667
HMR_2962,1.80126041666667
HMR_2963,1.80126041666667
HMR_2964,1.80126041666667
HMR_2965,1.80126041666667
HMR_2966,1.80126041666667
HMR_2967,1.80126041666667
HMR_2968,1.80126041666667
HMR_2969,1.80126041666667
HMR_2970,1.80126041666667
HMR_2971,1.80126041666667
HMR_2972,1.80126041666667
HMR_2973,1.80126041666667
HMR_2974,1.80126041666667
HMR_2975,1.80126041666667
HMR_2976,1.80126041666667
HMR_2977,1.80126041666667
HMR_2978,1.80126041666667
HMR_2979,1.80126041666667
HMR_2980,1.80126041666667
HMR_2982,1.80126041666667
HMR_2983,1.80126041666667
HMR_2985,1.80126041666667
HMR_2986,1.80126041666667
HMR_2988,1.80126041666667
HMR_2989,1.80126041666667
HMR_2990,1.80126041666667
HMR_2994,1.80126041666667
HMR_2998,1.80126041666667
HMR_2999,1.80126041666667
HMR_3001,1.80126041666667
HMR_3002,1.80126041666667
HMR_3003,1.80126041666667
HMR_3018,0.0119270833333333
HMR_3021,0.0119270833333333
HMR_3023,0.0119270833333333
HMR_3053,NaN
HMR_3054,NaN
HMR_3055,NaN
HMR_3056,NaN
HMR_3057,0.532927083333333
HMR_3058,0.183510416666667
HMR_3059,1.60729166666667
HMR_3062,0.532927083333333
HMR_3063,0.183510416666667
HMR_3064,1.60729166666667
HMR_3065,0.123552083333333
HMR_3066,0.532927083333333
HMR_3067,0.183510416666667
HMR_3068,1.60729166666667
HMR_3069,0.123552083333333
HMR_3070,0.532927083333333
HMR_3071,0.183510416666667
HMR_3072,1.60729166666667
HMR_3073,0.123552083333333
HMR_3074,0.532927083333333
HMR_3075,0.183510416666667
HMR_3076,1.60729166666667
HMR_3094,0.532927083333333
HMR_3095,0.183510416666667
HMR_3096,1.60729166666667
HMR_3097,0.123552083333333
HMR_3098,0.532927083333333
HMR_3099,0.183510416666667
HMR_3100,1.60729166666667
HMR_3101,0.123552083333333
HMR_3102,0.532927083333333
HMR_3106,NaN
HMR_3107,1.7920625
HMR_3108,2.39844791666667
HMR_3109,2.39844791666667
HMR_3110,2.39844791666667
HMR_3111,1.7920625
HMR_3112,2.39844791666667
HMR_3113,2.39844791666667
HMR_3114,2.39844791666667
HMR_3115,1.7920625
HMR_3116,2.39844791666667
HMR_3117,2.39844791666667
HMR_3118,2.39844791666667
HMR_3121,1.7920625
HMR_3128,1.7920625
HMR_3135,1.7920625
HMR_3142,1.7920625
HMR_3149,1.7920625
HMR_3156,1.00473958333333
HMR_3170,1.7920625
HMR_3171,2.39844791666667
HMR_3172,2.39844791666667
HMR_3173,2.39844791666667
HMR_3174,1.7920625
HMR_3175,2.39844791666667
HMR_3176,2.39844791666667
HMR_3177,2.39844791666667
HMR_3178,1.7920625
HMR_3179,2.39844791666667
HMR_3180,2.39844791666667
HMR_3181,2.39844791666667
HMR_3182,1.7920625
HMR_3183,2.39844791666667
HMR_3184,2.39844791666667
HMR_3185,2.39844791666667
HMR_3186,1.7920625
HMR_3187,2.39844791666667
HMR_3188,2.39844791666667
HMR_3189,2.39844791666667
HMR_3190,1.7920625
HMR_3191,2.39844791666667
HMR_3192,2.39844791666667
HMR_3193,2.39844791666667
HMR_3194,1.7920625
HMR_3195,2.39844791666667
HMR_3196,2.39844791666667
HMR_3197,2.39844791666667
HMR_3198,1.7920625
HMR_3199,2.39844791666667
HMR_3200,2.39844791666667
HMR_3201,2.39844791666667
HMR_3202,1.00473958333333
HMR_3203,2.39844791666667
HMR_3204,2.39844791666667
HMR_3205,2.39844791666667
HMR_3218,1.7920625
HMR_3219,2.39844791666667
HMR_3220,2.39844791666667
HMR_3221,2.39844791666667
HMR_3222,1.7920625
HMR_3223,2.39844791666667
HMR_3224,2.39844791666667
HMR_3225,2.39844791666667
HMR_3229,2.39844791666667
HMR_3230,1.7920625
HMR_3231,2.39844791666667
HMR_3232,2.39844791666667
HMR_3233,2.39844791666667
HMR_3234,1.7920625
HMR_3235,2.39844791666667
HMR_3236,2.39844791666667
HMR_3237,2.39844791666667
HMR_3240,1.7920625
HMR_3241,2.39844791666667
HMR_3242,2.39844791666667
HMR_3243,2.39844791666667
HMR_3244,1.7920625
HMR_3245,2.39844791666667
HMR_3246,2.39844791666667
HMR_3247,2.39844791666667
HMR_3296,1.21829166666667
HMR_3321,0.532927083333333
HMR_3322,1.21829166666667
HMR_3326,0.532927083333333
HMR_3327,0.183510416666667
HMR_3328,1.60729166666667
HMR_3329,0.123552083333333
HMR_3330,0.532927083333333
HMR_3331,0.183510416666667
HMR_3332,1.60729166666667
HMR_3333,0.123552083333333
HMR_3334,0.532927083333333
HMR_3335,0.183510416666667
HMR_3336,1.60729166666667
HMR_3337,0.123552083333333
HMR_3338,0.532927083333333
HMR_3339,0.183510416666667
HMR_3340,1.60729166666667
HMR_3341,0.123552083333333
HMR_3342,0.532927083333333
HMR_3343,0.183510416666667
HMR_3344,1.60729166666667
HMR_3345,0.123552083333333
HMR_3346,0.532927083333333
HMR_3347,0.183510416666667
HMR_3348,1.60729166666667
HMR_3349,0.123552083333333
HMR_3350,0.532927083333333
HMR_3351,0.183510416666667
HMR_3352,1.60729166666667
HMR_3353,0.123552083333333
HMR_3396,NaN
HMR_3397,NaN
HMR_3398,2.39844791666667
HMR_3406,2.39844791666667
HMR_3407,2.39844791666667
HMR_3408,2.39844791666667
HMR_3409,2.39844791666667
HMR_3411,2.39844791666667
HMR_3413,2.39844791666667
HMR_3414,2.39844791666667
HMR_3416,2.39844791666667
HMR_3421,2.39844791666667
HMR_3422,2.39844791666667
HMR_3423,2.39844791666667
HMR_3424,2.39844791666667
HMR_3425,2.39844791666667
HMR_3426,2.39844791666667
HMR_3427,2.39844791666667
HMR_3428,2.39844791666667
HMR_3429,2.39844791666667
HMR_3431,2.39844791666667
HMR_3432,2.39844791666667
HMR_3433,2.39844791666667
HMR_3446,1.21829166666667
HMR_3447,1.87092708333333
HMR_3448,1.7920625
HMR_3449,2.39844791666667
HMR_3450,2.39844791666667
HMR_3451,2.39844791666667
HMR_3452,1.7920625
HMR_3453,2.39844791666667
HMR_3454,2.39844791666667
HMR_3455,2.39844791666667
HMR_3456,1.7920625
HMR_3457,1.21829166666667
HMR_3475,NaN
HMR_3478,NaN
HMR_3491,0.0415729166666667
HMR_3505,0.123552083333333
HMR_3520,NaN
HMR_3522,1.7920625
HMR_3597,NaN
HMR_3625,1.53883333333333
HMR_3626,1.53883333333333
HMR_3627,1.53883333333333
HMR_3628,1.53883333333333
HMR_3629,1.53883333333333
HMR_3630,1.53883333333333
HMR_3631,1.53883333333333
HMR_3633,1.53883333333333
HMR_3635,1.53883333333333
HMR_3636,1.53883333333333
HMR_3637,1.53883333333333
HMR_3639,1.53883333333333
HMR_3640,1.53883333333333
HMR_3642,1.53883333333333
HMR_3644,1.53883333333333
HMR_3645,1.53883333333333
HMR_3646,1.53883333333333
HMR_3647,1.53883333333333
HMR_3648,1.53883333333333
HMR_3649,1.53883333333333
HMR_3650,1.53883333333333
HMR_3651,1.53883333333333
HMR_3652,1.53883333333333
HMR_3653,1.53883333333333
HMR_3654,1.53883333333333
HMR_3655,1.53883333333333
HMR_3656,1.53883333333333
HMR_3657,1.53883333333333
HMR_3658,1.53883333333333
HMR_3659,1.53883333333333
HMR_3660,1.53883333333333
HMR_3662,1.53883333333333
HMR_3663,1.53883333333333
HMR_3664,1.53883333333333
HMR_3665,1.53883333333333
HMR_3666,1.53883333333333
HMR_3667,1.53883333333333
HMR_3668,1.53883333333333
HMR_3669,1.53883333333333
HMR_3670,1.53883333333333
HMR_3675,1.53883333333333
HMR_3677,1.53883333333333
HMR_3678,1.53883333333333
HMR_3679,1.53883333333333
HMR_3680,1.53883333333333
HMR_3681,1.53883333333333
HMR_3682,1.53883333333333
HMR_3684,1.7251875
HMR_3685,1.7251875
HMR_3686,1.7251875
HMR_3687,1.7251875
HMR_3688,1.7251875
HMR_3689,1.7251875
HMR_3690,1.7251875
HMR_3692,1.7251875
HMR_3694,1.7251875
HMR_3695,1.7251875
HMR_3696,1.7251875
HMR_3698,1.7251875
HMR_3699,1.7251875
HMR_3701,1.7251875
HMR_3703,1.7251875
HMR_3704,1.7251875
HMR_3705,1.7251875
HMR_3706,1.7251875
HMR_3707,1.7251875
HMR_3708,1.7251875
HMR_3709,1.7251875
HMR_3710,1.7251875
HMR_3711,1.7251875
HMR_3712,1.7251875
HMR_3713,1.7251875
HMR_3714,1.7251875
HMR_3715,1.7251875
HMR_3716,1.7251875
HMR_3717,1.7251875
HMR_3718,1.7251875
HMR_3719,1.7251875
HMR_3721,1.7251875
HMR_3722,1.7251875
HMR_3723,1.7251875
HMR_3724,1.7251875
HMR_3725,1.7251875
HMR_3726,1.7251875
HMR_3727,1.7251875
HMR_3728,1.7251875
HMR_3729,1.7251875
HMR_3734,1.7251875
HMR_3736,1.7251875
HMR_3737,1.7251875
HMR_3738,1.7251875
HMR_3739,1.7251875
HMR_3740,1.7251875
HMR_3741,1.7251875
HMR_3831,1.3083125
HMR_3832,NaN
HMR_3855,2.3275
HMR_3859,0.778114583333333
HMR_3864,1.10882291666667
HMR_3867,NaN
HMR_3915,0.12128125
HMR_3951,NaN
HMR_3953,NaN
HMR_3966,1.43248958333333
HMR_3996,NaN
HMR_4078,NaN
HMR_4079,1.86857291666667
HMR_4124,1.212
HMR_4182,1.36019791666667
HMR_4261,0.679739583333333
HMR_4263,0.603135416666667
HMR_4266,NaN
HMR_4270,0.372322916666667
HMR_4278,0.679739583333333
HMR_4284,NaN
HMR_4343,0.651260416666667
HMR_4422,1.46735416666667
HMR_4592,2.3275
HMR_4630,1.47798958333333
HMR_4664,NaN
HMR_4672,NaN
HMR_4696,NaN
HMR_4700,0.921760416666667
HMR_4701,0.0278958333333333
HMR_4702,NaN
HMR_4756,0.03396875
HMR_4757,0.61996875
HMR_4764,1.58046875
HMR_4771,NaN
HMR_4776,1.96367708333333
HMR_4777,1.96367708333333
HMR_4782,NaN
HMR_4783,NaN
HMR_4790,NaN
HMR_4831,NaN
HMR_4938,NaN
HMR_4955,NaN
HMR_4957,NaN
HMR_4964,1.0799375
HMR_5101,NaN
HMR_5249,NaN
HMR_5301,1.58073958333333
HMR_5387,0.781833333333333
HMR_5389,1.38016666666667
HMR_5390,NaN
HMR_5409,NaN
HMR_5420,1.99042708333333
HMR_5996,1.02529166666667
HMR_6359,0.00340625
HMR_6362,0.00340625
HMR_6363,0.00340625
HMR_6364,0.00340625
HMR_6365,0.00340625
HMR_6385,0.71503125
HMR_6397,2.30357291666667
HMR_6408,NaN
HMR_6456,NaN
HMR_6500,NaN
HMR_6511,1.06598958333333
HMR_6515,0.584
HMR_6533,NaN
HMR_6534,1.83836458333333
HMR_6545,1.94894791666667
HMR_6549,1.28372916666667
HMR_6550,2.65726041666667
HMR_6558,2.65726041666667
HMR_6564,1.01620833333333
HMR_6566,0.6415625
HMR_6572,0.913479166666667
HMR_6583,2.65726041666667
HMR_6584,2.65726041666667
HMR_6595,0.603885416666667
HMR_6607,NaN
HMR_6611,NaN
HMR_6617,NaN
HMR_6619,NaN
HMR_6629,NaN
HMR_6632,2.05651041666667
HMR_6633,2.44457291666667
HMR_6647,0.0166145833333333
HMR_6728,NaN
HMR_6729,0.00226041666666667
HMR_6747,0.14515625
HMR_6755,0.532177083333333
HMR_6770,NaN
HMR_6782,NaN
HMR_6784,NaN
HMR_6785,NaN
HMR_6786,NaN
HMR_6790,0.0503333333333333
HMR_6826,0.63465625
HMR_6834,0.63465625
HMR_6838,NaN
HMR_6839,0.281697916666667
HMR_6844,NaN
HMR_6850,NaN
HMR_6854,0.63465625
HMR_6874,0.00226041666666667
HMR_6876,NaN
HMR_6907,0.42909375
HMR_6908,1.4245
HMR_6909,0.589520833333333
HMR_6910,1.016625
HMR_6975,1.936875
HMR_6976,1.936875
HMR_6977,1.936875
HMR_6978,2.43502083333333
HMR_6986,NaN
HMR_6989,0.00272916666666667
HMR_7173,NaN
HMR_7180,0.11909375
HMR_7181,1.4211875
HMR_7182,NaN
HMR_7184,NaN
HMR_7197,NaN
HMR_7198,NaN
