"loadings" "Annotation"
"r1961" "-0.106251061494483" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"FUMTSULtm" "-0.103626070351758" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"SUCCt2m" "-0.101781582733856" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0911" "-0.0997136142453423" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"MALSO4tm" "-0.0909620593958636" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"TYRTA" "-0.0844328243675969" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"MACACI" "-0.0813441597901602" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"HGNTOR" "-0.0813441597901602" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"FUMAC" "-0.0813441597901602" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"34HPPOR" "-0.0813441597901602" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PROt4" "-0.0778369242317118" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"CTPS1" "-0.0744929881623333" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r2377" "-0.074409278497555" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r2473" "-0.0739871545439475" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0683" "-0.0713315777085508" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"CREATt4_2_r" "-0.0699617041272273" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0942" "-0.0699407624583735" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1960" "-0.0683514416560372" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"MMSAD3m" "-0.0681948139892698" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0365" "-0.068194651439446" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0596" "-0.068194651439446" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PRPNCOAHYDm" "-0.068194651439446" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PPItr" "0.0695553354038628" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r2107" "0.0698912579379345" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_gly_e" "0.0705683426205974" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1961" "0.0715651772037303" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0911" "0.071741914310148" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"LMPD_ctp_c_1_5" "0.0946253287327948" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"NRPPHRt4_2_r" "0.0999805898935361" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0839" "0.119781860805763" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"UREAt5" "0.11982747606303" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"34HPPte" "0.11982747606303" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r2080" "0.125133805829241" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"ADEt" "0.165453911332675" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_ade_e" "-0.165453911332675" "_Glucose/Hypoxia"
"GLUPRT" "-0.165201269634776" "_Glucose/Hypoxia"
"PRFGS" "-0.165201269634776" "_Glucose/Hypoxia"
"LMPD_atp_c_1_10" "-0.165201269634769" "_Glucose/Hypoxia"
"r2114" "-0.135739460906628" "_Glucose/Hypoxia"
"EX_for_e" "-0.11982747606303" "_Glucose/Hypoxia"
"EX_34hpp" "-0.11982747606303" "_Glucose/Hypoxia"
"ASNCYSNaEx" "-0.119827476063029" "_Glucose/Hypoxia"
"OROTGLUt" "-0.119781860805763" "_Glucose/Hypoxia"
"GLUPROASCT1" "-0.102109247499172" "_Glucose/Hypoxia"
"CBPSam" "-0.101367437441964" "_Glucose/Hypoxia"
"NRPPHRtu" "-0.0999805898935361" "_Glucose/Hypoxia"
"r2083" "-0.0799815377227886" "_Glucose/Hypoxia"
"LYSATB0tc" "-0.0788095076908939" "_Glucose/Hypoxia"
"ARGt4" "-0.0782257903761951" "_Glucose/Hypoxia"
"ASNTHRNaEx" "-0.0768125358365921" "_Glucose/Hypoxia"
"ILEPHELAT2tc" "-0.075362967818078" "_Glucose/Hypoxia"
"r0879" "-0.0750467820886752" "_Glucose/Hypoxia"
"EX_pro_L_e" "-0.0717419143125442" "_Glucose/Hypoxia"
"THRGLNexR" "-0.0708838568629422" "_Glucose/Hypoxia"
"r2521" "-0.0695553354038645" "_Glucose/Hypoxia"
"PHEyLATthc" "0.0688832009455529" "_Proliferating"
"r1155" "0.0695178840556265" "_Proliferating"
"RPE" "0.0709521924195259" "_Proliferating"
"r0156" "0.0713358452430813" "_Proliferating"
"r0085" "0.0713358452430814" "_Proliferating"
"r1807" "0.0714530826639975" "_Proliferating"
"r1970" "0.0714530826639975" "_Proliferating"
"r1737" "0.0714530826639976" "_Proliferating"
"r1090" "0.0721313945963995" "_Proliferating"
"r2112" "0.0726274709272068" "_Proliferating"
"FUMtm" "0.0743654855186345" "_Proliferating"
"SERCYSNaEx" "0.074647239271383" "_Proliferating"
"r1615" "0.0754138612411931" "_Proliferating"
"r1621" "0.0754834183369084" "_Proliferating"
"SERASNNaEx" "0.0781509680992681" "_Proliferating"
"AACOAT" "0.0809572910885489" "_Proliferating"
"CYSSNAT5tc" "0.0821422478448222" "_Proliferating"
"r1959" "0.0851137807382825" "_Proliferating"
"H2Otp" "0.0852163855860426" "_Proliferating"
"AGTim" "0.0852163855860426" "_Proliferating"
"GLYOp" "0.0852163855860426" "_Proliferating"
"GLYtp" "0.0852163855860426" "_Proliferating"
"O2tp" "0.0852163855860426" "_Proliferating"
"GLXtm" "0.0852163855860426" "_Proliferating"
"r1538" "0.0852163855860426" "_Proliferating"
"LEUATB0tc" "0.0852163855860427" "_Proliferating"
"SPMDOX" "0.0852163855860429" "_Proliferating"
"RE0691C" "0.0852163855860429" "_Proliferating"
"ORNtiDF" "0.0852531241570465" "_Proliferating"
"SERGLNexR" "-0.0931182068603007" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"METAT" "-0.0913025374781532" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"AHC" "-0.0913009888511886" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"METS" "-0.0910241310423649" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"RE1897C" "-0.0852163855860429" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"RE1898C" "-0.0852163855860429" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"GLXtp" "-0.0852163855860426" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"H2O2tp" "-0.0852163855860426" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"NH4tp" "-0.0852163855860426" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PHEt4" "-0.0836941821437649" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"TYRt" "-0.082341747410153" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"ACACT1r" "-0.0809572910885493" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r0822" "-0.0771098753445251" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r2104" "-0.0755320806711123" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"CYSPHELAT2tc" "-0.0746225399831775" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"GNMT" "-0.0745954206390863" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"SARCStm" "-0.0745954206390863" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"SARDHm" "-0.0745954206390863" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"PYRt2r" "-0.0742691369589622" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_cit_e" "-0.0721313945963993" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_creat_e" "-0.0716172490954506" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"GACMTRc" "-0.0716172490954417" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"GLYAMDTRc" "-0.0716172490954417" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"RPEc" "-0.0698242574280033" "_Ews_high_Glucose/Hypoxia_Redox/OxPhosPho"
"r1625" "0.065530451151421" "_Glucose/Hypoxia_Redox/OxPhosPho"
"PGM" "0.0657180208163732" "_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_h_e" "0.0662906494197944" "_Glucose/Hypoxia_Redox/OxPhosPho"
"MMEm" "0.0663097152605217" "_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_glc_e" "0.0679862525599144" "_Glucose/Hypoxia_Redox/OxPhosPho"
"MALSO4tm" "0.0689257311238049" "_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_his_L_e" "0.0689998070155692" "_Glucose/Hypoxia_Redox/OxPhosPho"
"CO2t" "0.0699410285125383" "_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_thr_L_e" "0.0709659027185192" "_Glucose/Hypoxia_Redox/OxPhosPho"
"GLYSNAT5tc" "0.0713392080506159" "_Glucose/Hypoxia_Redox/OxPhosPho"
"CO2ter" "0.0721537933081667" "_Glucose/Hypoxia_Redox/OxPhosPho"
"r1621" "0.0723800672385024" "_Glucose/Hypoxia_Redox/OxPhosPho"
"Htr" "0.0732918897861853" "_Glucose/Hypoxia_Redox/OxPhosPho"
"NADPHtru" "0.0740806038857661" "_Glucose/Hypoxia_Redox/OxPhosPho"
"NADPtru" "0.0740806038857661" "_Glucose/Hypoxia_Redox/OxPhosPho"
"VALtec" "0.0768842656064515" "_Glucose/Hypoxia_Redox/OxPhosPho"
"MDH" "0.0798114302473026" "_Glucose/Hypoxia_Redox/OxPhosPho"
"r1569" "0.083244775091181" "_Glucose/Hypoxia_Redox/OxPhosPho"
"r1664" "0.0875481446751554" "_Glucose/Hypoxia_Redox/OxPhosPho"
"H2O2syn" "-0.0792610668535303" "_Average"
"GLCt1r" "-0.0775941448670245" "_Average"
"G6PDH2rer" "-0.0762061817253741" "_Average"
"FTHFDH" "-0.0753600591600582" "_Average"
"MTHFC" "-0.0753353206499439" "_Average"
"H2Oter" "-0.0744529351120707" "_Average"
"GNDer" "-0.0720734746688323" "_Average"
"PGLer" "-0.0720734746688321" "_Average"
"THRD_L" "-0.0709339027106902" "_Average"
"EX_co2_e" "-0.0699410285125384" "_Average"
"G6Pter" "-0.0693954936323407" "_Average"
"CLOHtex2" "-0.0684464751080163" "_Average"
"GAPD" "-0.067834746457655" "_Average"
"PPCOACm" "-0.0663097152605217" "_Average"
"ENO" "-0.0657180208163733" "_Average"
"FBA" "-0.0647421872426609" "_Average"
"TPI" "-0.0647417912982597" "_Average"
"H2CO3D" "0.0688914520794045" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0941" "0.0693199332621255" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PCm" "0.0693707583988082" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1030" "0.0711403079534537" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_C02470_e" "0.0711403079534537" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"MTHFD" "0.0717526748650409" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GHMT2r" "0.0720209603647966" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0062" "0.0726104111722933" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GLYtm" "0.0729599207348739" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"NAHCO3_HCLt" "0.0736441770478001" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2375" "0.0753767780539005" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ASNt4" "0.0804192727460634" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0801" "0.0850067058124162" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"HCO3_CLt" "-0.0805814970312855" "_Proliferating_Redox/OxPhosPho"
"r1435" "-0.0796450841945133" "_Proliferating_Redox/OxPhosPho"
"GHMT2rm" "-0.0796450841945131" "_Proliferating_Redox/OxPhosPho"
"r0295" "-0.0796217638981733" "_Proliferating_Redox/OxPhosPho"
"MGCHrm" "-0.0740824959322286" "_Proliferating_Redox/OxPhosPho"
"OIVD1m" "-0.0740824959322286" "_Proliferating_Redox/OxPhosPho"
"r0655" "-0.0740824959322285" "_Proliferating_Redox/OxPhosPho"
"MCCCrm" "-0.0740824959322285" "_Proliferating_Redox/OxPhosPho"
"CO2tm" "-0.0690620730468277" "_Proliferating_Redox/OxPhosPho"
"EX_gln_L_e" "-0.0647037137853462" "_Proliferating_Redox/OxPhosPho"
"r1435" "0.0680579748920245" "_Proliferating_Redox/OxPhosPho"
"GHMT2rm" "0.0680579748920247" "_Proliferating_Redox/OxPhosPho"
"r0295" "0.0680662270136374" "_Proliferating_Redox/OxPhosPho"
"r0157" "0.0688660960371426" "_Proliferating_Redox/OxPhosPho"
"r0086" "0.0688660960371427" "_Proliferating_Redox/OxPhosPho"
"APAT2rm" "0.069718179369926" "_Proliferating_Redox/OxPhosPho"
"BALAtmr" "0.069718179369926" "_Proliferating_Redox/OxPhosPho"
"ECOAH9m" "0.0713833088039338" "_Proliferating_Redox/OxPhosPho"
"OIVD3m" "0.0713833088039338" "_Proliferating_Redox/OxPhosPho"
"ILEt5m" "0.0713833088039338" "_Proliferating_Redox/OxPhosPho"
"ACACT10m" "0.0713833088039338" "_Proliferating_Redox/OxPhosPho"
"HACD9m" "0.0713833088039338" "_Proliferating_Redox/OxPhosPho"
"ILETAm" "0.0713833088039338" "_Proliferating_Redox/OxPhosPho"
"GLNCYSNaEx" "0.0713833088039339" "_Proliferating_Redox/OxPhosPho"
"ACOAD10m" "0.0713833088039339" "_Proliferating_Redox/OxPhosPho"
"r1788" "0.0713833088039339" "_Proliferating_Redox/OxPhosPho"
"SPMS" "0.0713833088039339" "_Proliferating_Redox/OxPhosPho"
"ADMDC" "0.071383308803934" "_Proliferating_Redox/OxPhosPho"
"EX_CE1943_e" "0.0713833088039342" "_Proliferating_Redox/OxPhosPho"
"RE0689E" "0.0713833088039342" "_Proliferating_Redox/OxPhosPho"
"RE0690E" "0.0713833088039342" "_Proliferating_Redox/OxPhosPho"
"EX_5mta_e" "0.0713833088039342" "_Proliferating_Redox/OxPhosPho"
"r1991" "0.0713833088039342" "_Proliferating_Redox/OxPhosPho"
"r1780" "0.0713833088039343" "_Proliferating_Redox/OxPhosPho"
"r2392" "0.0713833088039344" "_Proliferating_Redox/OxPhosPho"
"r1951" "0.0713834387955457" "_Proliferating_Redox/OxPhosPho"
"PROt4" "0.0713941424753729" "_Proliferating_Redox/OxPhosPho"
"EX_succ_e" "0.0721146307684725" "_Proliferating_Redox/OxPhosPho"
"EX_gly_e" "0.0722669399345663" "_Proliferating_Redox/OxPhosPho"
"GND" "0.0729194312220369" "_Proliferating_Redox/OxPhosPho"
"AKGDm" "0.0771673021640203" "_Proliferating_Redox/OxPhosPho"
"r1664" "0.0789499996512144" "_Proliferating_Redox/OxPhosPho"
"r1646" "0.0796469397762246" "_Proliferating_Redox/OxPhosPho"
"CYSTHRNaEx" "0.0813993999707663" "_Proliferating_Redox/OxPhosPho"
"SERCYSNaEx" "0.0876135219701276" "_Proliferating_Redox/OxPhosPho"
"r0060" "0.0876886453350188" "_Proliferating_Redox/OxPhosPho"
"EX_trp_L_e" "0.092155266508002" "_Proliferating_Redox/OxPhosPho"
"GTHP" "-0.109679896125253" "_Ews_high"
"FKYNH" "-0.0921546873154156" "_Ews_high"
"TRPO2" "-0.0921546873154156" "_Ews_high"
"KYN3OX" "-0.0921546873154156" "_Ews_high"
"HKYNH" "-0.092154687315337" "_Ews_high"
"AMCOXO" "-0.092154687315337" "_Ews_high"
"PCLAD" "-0.092154687315337" "_Ews_high"
"r0645" "-0.092154687315337" "_Ews_high"
"3HAO" "-0.0921546873153347" "_Ews_high"
"GLYtm" "-0.083407130349694" "_Ews_high"
"r1592" "-0.0832329601585597" "_Ews_high"
"GHMT2r" "-0.0810452811771074" "_Ews_high"
"MTHFD" "-0.0809849373680311" "_Ews_high"
"r2373" "-0.0809476650702768" "_Ews_high"
"FDH" "-0.0807661738690051" "_Ews_high"
"r1625" "-0.0773953505363341" "_Ews_high"
"Htm" "-0.0744123624868513" "_Ews_high"
"r1746" "-0.0725406481353318" "_Ews_high"
"SUCCt4_2" "-0.0721146307684725" "_Ews_high"
"SPMTDe" "-0.0713833088039342" "_Ews_high"
"5MTAte" "-0.0713833088039342" "_Ews_high"
"r1949" "-0.069721086724284" "_Ews_high"
"r1790" "-0.0697181793699275" "_Ews_high"
"BALAVECSEC" "-0.0697181793699261" "_Ews_high"
"O2St" "-0.0697181793699261" "_Ews_high"
"r0179" "-0.0697181793699261" "_Ews_high"
"r1960" "-0.0697181793699261" "_Ews_high"
"EX_o2s_e" "-0.0697181793699261" "_Ews_high"
"r1924" "-0.069718179369926" "_Ews_high"
"EX_ala_B_e" "-0.069718179369926" "_Ews_high"
"r1806" "-0.0697181793699259" "_Ews_high"
"r1722" "-0.0697181793699259" "_Ews_high"
"r1692" "-0.0697181793699258" "_Ews_high"
"GCC2bim" "-0.0697181640441568" "_Ews_high"
"GCC2cm" "-0.0697077885394418" "_Ews_high"
"GCC2am" "-0.0697077528177987" "_Ews_high"
"r1786" "-0.0696995403898397" "_Ews_high"
"NCCt" "-0.0696439265872486" "_Ews_high"
"HCO3_CLt" "-0.0655866466813396" "_Ews_high"
"EX_met_L_e" "-0.0655578751008494" "_Ews_high"
"r1642" "0.0642616742324983" "_Ews_high"
"r1949" "0.0646183743271593" "_Ews_high"
"GCC2cm" "0.0646263631981079" "_Ews_high"
"GCC2am" "0.0646266109542116" "_Ews_high"
"r1790" "0.0646311967542546" "_Ews_high"
"r1692" "0.0646311967542621" "_Ews_high"
"r1722" "0.0646311967542622" "_Ews_high"
"r1806" "0.0646311967542622" "_Ews_high"
"r1924" "0.0646311967542623" "_Ews_high"
"BALAVECSEC" "0.0646311967542623" "_Ews_high"
"EX_ala_B_e" "0.0646311967542624" "_Ews_high"
"EX_o2s_e" "0.0646311967542625" "_Ews_high"
"O2St" "0.0646311967542625" "_Ews_high"
"r0179" "0.0646311967542625" "_Ews_high"
"r1960" "0.0646311967542625" "_Ews_high"
"GCC2bim" "0.0646312138689592" "_Ews_high"
"r1786" "0.0646438574045886" "_Ews_high"
"PPA" "0.0651962174573277" "_Ews_high"
"NCCt" "0.0652638928698723" "_Ews_high"
"GTHRDt" "0.0665948628372443" "_Ews_high"
"DHPR" "0.0666832650555893" "_Ews_high"
"ORNtiDF" "0.0667116721039798" "_Ews_high"
"r1715" "0.067167550868604" "_Ews_high"
"r2405" "0.0682809013780484" "_Ews_high"
"r2416" "0.0682809013780484" "_Ews_high"
"r1581" "0.0683070666942458" "_Ews_high"
"r1571" "0.0700356804531978" "_Ews_high"
"CYStec" "0.0710837651823327" "_Ews_high"
"Htm" "0.0833548616779966" "_Ews_high"
"GTHP" "0.0861853331480235" "_Ews_high"
"3SALAASPm" "0.0871454184493204" "_Ews_high"
"EX_val_L_e" "0.0871942412133701" "_Ews_high"
"r1756" "-0.112619476612926" "_Glucose/Hypoxia"
"VALPHELAT2tc" "-0.0930224998704658" "_Glucose/Hypoxia"
"ICDHy" "-0.0898926254952317" "_Glucose/Hypoxia"
"EX_pyr_e" "-0.0895486779358514" "_Glucose/Hypoxia"
"r1971" "-0.0874507251850079" "_Glucose/Hypoxia"
"3SPYRSPm" "-0.0871454205263124" "_Glucose/Hypoxia"
"3SALATAim" "-0.0871454185888498" "_Glucose/Hypoxia"
"3MOBt2im" "-0.0871453930618208" "_Glucose/Hypoxia"
"MMTSADm" "-0.0871453930618208" "_Glucose/Hypoxia"
"r0779" "-0.0871453930618208" "_Glucose/Hypoxia"
"r1847" "-0.0871453930618207" "_Glucose/Hypoxia"
"HIBDm" "-0.0871453930618206" "_Glucose/Hypoxia"
"r0669" "-0.0871453930618206" "_Glucose/Hypoxia"
"OIVD2m" "-0.0871453930618206" "_Glucose/Hypoxia"
"VALTA" "-0.0871453930618206" "_Glucose/Hypoxia"
"ACOAD9m" "-0.0871453930618206" "_Glucose/Hypoxia"
"r1677" "-0.0871453930618205" "_Glucose/Hypoxia"
"r1784" "-0.0871453930618205" "_Glucose/Hypoxia"
"r1853" "-0.0871453930618204" "_Glucose/Hypoxia"
"r1702" "-0.0870834388224169" "_Glucose/Hypoxia"
"METyLATthc" "-0.0868488641876485" "_Glucose/Hypoxia"
"ADNK1" "-0.0851460354443124" "_Glucose/Hypoxia"
"ALAGLNNaEx" "-0.0843215867845984" "_Glucose/Hypoxia"
"r1578" "-0.0832392452331225" "_Glucose/Hypoxia"
"CYOR_u10m" "-0.080773468985019" "_Glucose/Hypoxia"
"AACTtm" "-0.0793440305641018" "_Glucose/Hypoxia"
"AOBUTDsm" "-0.0793440305641017" "_Glucose/Hypoxia"
"GLYATm" "-0.0793440305641016" "_Glucose/Hypoxia"
"AACTOOR" "-0.0793440305641015" "_Glucose/Hypoxia"
"CYOOm3" "-0.0736497238288399" "_Glucose/Hypoxia"
"O2tm" "-0.0732993763683911" "_Glucose/Hypoxia"
"CATm" "-0.0721373833966937" "_Glucose/Hypoxia"
"SPODMm" "-0.0712240174644078" "_Glucose/Hypoxia"
"DPGase" "-0.0680727838625599" "_Glucose/Hypoxia"
"DPGM" "-0.0680727838625599" "_Glucose/Hypoxia"
"GABAVESSEC" "-0.0663547684073064" "_Glucose/Hypoxia"
"EX_ser_L_e" "-0.0663363865813919" "_Glucose/Hypoxia"
"BALAtmr" "-0.0646311967542624" "_Glucose/Hypoxia"
"APAT2rm" "-0.0646311967542621" "_Glucose/Hypoxia"
"ARGN" "0.0645229941999048" "_Glucose/Hypoxia"
"ADK1" "0.0671727328255491" "_Glucose/Hypoxia"
"UMPK5" "0.0684646192472229" "_Glucose/Hypoxia"
"NDPK8" "0.0700189238555767" "_Glucose/Hypoxia"
"r1568" "0.0735011503225485" "_Glucose/Hypoxia"
"EX_pyr_e" "0.0807965618175316" "_Glucose/Hypoxia"
"KCC2t" "0.0813319512176706" "_Glucose/Hypoxia"
"ADNK1" "0.0834229345311657" "_Glucose/Hypoxia"
"r1971" "0.0836213194109181" "_Glucose/Hypoxia"
"3SPYRSPm" "0.0838937667003692" "_Glucose/Hypoxia"
"3SALATAim" "0.0838937669037945" "_Glucose/Hypoxia"
"r1853" "0.0838937794462002" "_Glucose/Hypoxia"
"r1784" "0.0838937794462002" "_Glucose/Hypoxia"
"ACOAD9m" "0.0838937794462003" "_Glucose/Hypoxia"
"r1677" "0.0838937794462003" "_Glucose/Hypoxia"
"HIBDm" "0.0838937794462003" "_Glucose/Hypoxia"
"OIVD2m" "0.0838937794462003" "_Glucose/Hypoxia"
"r0669" "0.0838937794462003" "_Glucose/Hypoxia"
"VALTA" "0.0838937794462003" "_Glucose/Hypoxia"
"r0779" "0.0838937794462006" "_Glucose/Hypoxia"
"r1847" "0.0838937794462006" "_Glucose/Hypoxia"
"3MOBt2im" "0.0838937794462007" "_Glucose/Hypoxia"
"MMTSADm" "0.0838937794462007" "_Glucose/Hypoxia"
"r1702" "0.0840092725099198" "_Glucose/Hypoxia"
"METyLATthc" "0.0843714685396471" "_Glucose/Hypoxia"
"NAHCO3_HCLt" "0.0847851316374699" "_Glucose/Hypoxia"
"AATAi" "0.0856815693900115" "_Glucose/Hypoxia"
"2OXOADPTm" "0.0856875396960418" "_Glucose/Hypoxia"
"r1756" "0.10841661284361" "_Glucose/Hypoxia"
"ALAGLNNaEx" "-0.141663759186893" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_cit_e" "-0.121508874142657" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1587" "-0.11574128202247" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1604" "-0.087273288916562" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"2AMADPTm" "-0.0856815693900114" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0450" "-0.0856653144310856" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"3SALAASPm" "-0.0838937669608357" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_val_L_e" "-0.0837948806175819" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ACONT" "-0.080514152191741" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1625" "-0.0802196620108364" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1691" "-0.0800792856195116" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1852" "-0.0800792856195114" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ILEPHELAT2tc" "-0.0800792856195113" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"LEUyLAThtc" "-0.0796581102703198" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ARGt4" "-0.0796425568140729" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2373" "-0.0776377425477799" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"THRPHELAT2tc" "-0.0773278641806439" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_akg_e" "-0.0754671325228176" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"NKCC2t" "-0.0753439883494871" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"CLFORtex" "-0.0750294086396157" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ACt2r" "-0.0727450522655318" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_gly_e" "-0.071310312105355" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2107" "-0.0698349320110019" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"HCO3_CLt" "-0.0687597425704217" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"FUMtm" "-0.0676726123817213" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1641" "-0.0676026472713725" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"NDPK5" "-0.0672074255054567" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"UMPK7" "-0.0671210555664191" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1681" "-0.0647125967683218" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_lys_L_e" "0.0686393378360586" "_Average"
"r0911" "0.0713772041562321" "_Average"
"UREAt" "0.0773217595792124" "_Average"
"r1562" "0.0794927467643514" "_Average"
"r0819" "0.0829291186321121" "_Average"
"EX_arg_L_e" "0.0943168653293571" "_Average"
"MALSO3tm" "0.0952446072546095" "_Average"
"MALSO4tm" "0.0966994508521413" "_Average"
