Var1,ASP14_i10_plus_high
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,NaN
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPMS,1.183
SPODM,2.6905
SPODMe,NaN
SPODMm,1.305
SPODMn,2.6905
SPODMx,2.6905
SPR,NaN
SPRMS,2.106
SPRn,NaN
SPTix,NaN
SQLEr,1.1495
SQLSr,2.182
SR5AR2r,0.4865
SR5ARr,0.4865
SRTN23OX,NaN
SRTNACT,NaN
SRTNMTX,NaN
SRTNt6_2_r,NaN
SRTNtu,NaN
ST3GAL21g,0.345
ST3GAL22g,0.345
ST3GAL23g,0.345
ST3GAL31g,NaN
ST3GAL61g,NaN
ST3GAL62g,NaN
ST6GALNAC21,NaN
ST6GALNAC22,NaN
ST6GALNAC23,NaN
ST6GALNAC24,NaN
ST6GALNAC25,NaN
ST6GALNAC26,NaN
ST6GALNAC27,NaN
ST6GALNAC28,NaN
ST6GALNAC31,NaN
ST6GALNAC62,NaN
ST8SIA11,NaN
ST8SIA12,NaN
ST8SIA51g,NaN
ST8SIA52g,NaN
ST8SIA53g,NaN
ST8SIA54g,NaN
ST8SIA55g,NaN
ST8SIA56g,NaN
STCOAtx,NaN
STRDNCCPT1,1.076
STRDNCCPT2,NaN
STRDNCCRNt,NaN
STRDNCt,NaN
STS1,NaN
STS1r,NaN
STS2,NaN
STS2r,NaN
SUCCt2m,NaN
SUCCt4_2,NaN
SUCCtp,NaN
SUCD1m,0.642
SUCOAS1m,0.79
SUCOASm,1.8765
SUCRe,NaN
SULFOX,NaN
T2M26DCOAHLm,2.451
T2M26DCOAHLx,1.993
T4HCINNMFM,NaN
T4HCINNOX,NaN
TAGAT_Dt,NaN
TAGt,NaN
TALA,2.133
TAURt4_2_r,0.6105
TAURtcx,0.6105
TAXOLte,NaN
TCHOLAt,NaN
TCHOLAt2,NaN
TCHOLAt3,NaN
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPDRE,NaN
TDPDRR,NaN
TDPGDH,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,1.076
TETPENT3CPT2,NaN
TETPENT3CRNt,NaN
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,1.076
TETPENT6CPT2,NaN
TETPENT6CRNt,NaN
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,1.076
TETTET6CPT2,NaN
TETTET6CRNt,NaN
TETTET6t,NaN
THBPT4ACAMDASE,1.427
THCHOLSTOICtm,NaN
THD1m,1.577
THFt2,NaN
THFtl,NaN
THFtm,NaN
THMDt4,NaN
THMMPt4,NaN
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMt3,NaN
THMTP,NaN
THMTPt,NaN
THP2Ctp,NaN
THRALANaEx,2.165
THRASNNaEx,2.165
THRCYSNaEx,2.165
THRD_L,NaN
THRGLNexR,2.396
THRGLNNaEx,2.165
THRGLYexR,2.396
THRS,0.9665
THRSERNaEx,2.165
THRt4,3.1405
THYMDt1,0.8535
THYMDtl,NaN
THYMDtm,0.8535
THYMt,NaN
THYOXt,NaN
THYOXt2,0.962
THYPX,NaN
TKT1,1.755
TKT2,1.755
TMABADH,1.9025
TMDK1,2.2225
TMDK1m,NaN
TMDPK,NaN
TMDPP,NaN
TMDPPK,NaN
TMDS,1.864
TMLYSOX,0.5325
TMLYSter,NaN
TMNDNCCOAtx,NaN
TMNDNCCPT1,1.076
TMNDNCCPT2,NaN
TMNDNCCRNt,NaN
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TPI,3.44
TRDR,2.426
TRDR2,2.426
TRDR3,2.426
TRDRm,NaN
TREH,NaN
TREHe,NaN
TRIODTHYSUFt,NaN
TRIODTHYSULT,0.102
TRIODTHYt,NaN
TRIODTHYt2,0.962
TRIOK,NaN
TRPHYDRO2,NaN
TRPO2,1.7695
TRPt,0.9075
TRPt4,NaN
TRYPTAOX,NaN
TS3,NaN
TSTSTERONEGLCte,0.7425
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,NaN
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,NaN
TTDCAtr,NaN
TTDCPT1,1.076
TTDCPT2,NaN
TTDCRNt,NaN
TXA2te,NaN
TXA2tr,NaN
TXASr,NaN
TYMSFt,NaN
TYMSULT,0.102
TYR3MO2,NaN
TYRASE,NaN
TYRCBOX,NaN
TYRDOPO,NaN
TYRDOPO3,NaN
TYROXDAc,NaN
TYRt,NaN
TYRt4,NaN
TYRTA,2.0955
TYRTAm,1.927
UAG2EMAi,1.587
UAG4E,0.4605
UAGALDP,NaN
UAGDP,2.0765
UDPACGALtl,NaN
UDPDOLPT_L,1.79
UDPDOLPT_U,1.79
UDPG1P,NaN
UDPG4E,0.4605
UDPGALt2g,NaN
UDPGALtg,0.371
UDPGD,1.945
UDPGLCAter,1.1455
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLCtg,1.613
UDPGLDCg,1.4905
UDPGNP,NaN
UDPGP,1.9175
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,1.613
UGALGTg,2.0305
UGALNACter,1.1455
UGALNACtg,0.371
UGCG,0.4505
UGLCNACtg,NaN
UGLT,1.0505
UGT1A10r,NaN
UGT1A1r,NaN
UGT1A2r,NaN
UGT1A3r,NaN
UGT1A4r,NaN
UGT1A5r,NaN
UGT1A5r2,NaN
UGT1A6r,NaN
UGT1A7r,NaN
UGT1A8r,NaN
UGT1A9r,NaN
UMPK,1.8965
UMPK2,1.8965
UMPK2n,1.8965
UMPK3,1.8965
UMPK3n,1.8965
UMPK4,1.8965
UMPK4n,1.8965
UMPK5,1.8965
UMPK5n,1.8965
UMPK6,1.8965
UMPK6n,1.8965
UMPK7,1.8965
UMPK7n,1.8965
UMPKm,NaN
UMPKn,1.8965
UMPtr,NaN
UNK2,NaN
UNK3,NaN
UPP3S,0.8695
UPPDC1,2.128
UPPN,NaN
URAt,NaN
URATEt,NaN
URATEtx,NaN
URCN,NaN
UREAt,NaN
UREAt5,NaN
UREAtm,NaN
URIDK2m,1.9285
URIK1,1.8945
URIt,0.8535
URIt4,NaN
Uritl,NaN
Uritm,0.8535
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCCPT1,1.076
VACCCPT2,NaN
VACCCRNt,NaN
VACCt,NaN
VALt4,NaN
VALt5m,NaN
VALTA,3.031
VALTAm,1.5485
VALtec,NaN
VD3,NaN
VITD2Hm,NaN
VITD2t,NaN
VITD2tm,NaN
VITD3Hm,NaN
VITD3t,NaN
VITD3t2,1.927
VITD3tm,NaN
VITD3tm3,NaN
VLCS2p,0.889
VLCS2r,0.889
VLCSp,NaN
VLCSr,NaN
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,NaN
XANtx,NaN
XAO2x,NaN
XAOx,NaN
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AH2tr,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLDIOLONEtm,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XOLTRIOLtr,NaN
XSERtg,NaN
XYLK,NaN
XYLt,1.348
XYLTD_Dr,NaN
XYLTer,1.656
XYLtly,NaN
XYLTt,NaN
XYLUR,1.1685
YVITEt,NaN
EX_4abutn_e,NaN
EX_acmana_e,NaN
EX_ahdt_e,NaN
EX_ctp_e,NaN
EX_dgmp_e,NaN
EX_dgtp_e,NaN
EX_dha_e,NaN
EX_dhap_e,NaN
EX_dtmp_e,NaN
EX_dttp_e,NaN
EX_fad_e,NaN
EX_fald_e,NaN
EX_g1p_e,NaN
EX_HC00229_e,NaN
EX_HC00250_e,NaN
EX_HC01104_e,NaN
EX_HC01361_e,NaN
EX_HC01440_e,NaN
EX_HC01441_e,NaN
EX_HC01444_e,NaN
EX_HC01446_e,NaN
EX_HC01577_e,NaN
EX_HC01609_e,NaN
EX_HC01610_e,NaN
EX_HC01700_e,NaN
EX_HC02160_e,NaN
EX_HC02161_e,NaN
EX_itp_e,NaN
EX_orot_e,NaN
EX_prpp_e,NaN
EX_ptrc_e,NaN
EX_pydx5p_e,NaN
EX_spmd_e,NaN
EX_udpg_e,NaN
r0001,NaN
r0002,NaN
r0009,2.318
r0010,1.9645
r0013,1.0065
r0016,0.8135
r0021,1.391
r0022,1.391
r0023,1.698
r0024,NaN
r0027,NaN
r0028,0.8755
r0033,1.383
r0034,NaN
r0047,1.615
r0051,1.848
r0055,NaN
r0060,NaN
r0062,NaN
r0068,NaN
r0074,NaN
r0081,1.127
r0082,2.292
r0083,2.292
r0084,2.292
r0085,2.0765
r0086,2.0765
r0093,1.9175
r0097,NaN
r0113,1.587
r0119,1.6975
r0120,NaN
r0121,NaN
r0122,NaN
r0127,NaN
r0129,NaN
r0130,NaN
r0139,0.8755
r0142,NaN
r0145,NaN
r0149,0.8755
r0153,NaN
r0156,NaN
r0157,NaN
r0160,NaN
r0163,NaN
r0165,NaN
r0166,1.6975
r0170,2.182
r0173,3.313
r0178,NaN
r0179,NaN
r0181,0.8755
r0186,NaN
r0191,0.8805
r0193,NaN
r0196,1.475
r0202,NaN
r0205,NaN
r0208,0.9685
r0210,1.5005
r0220,NaN
r0221,NaN
r0224,1.953
r0226,1.953
r0233,1.5005
r0236,NaN
r0239,1.674
r0242,NaN
r0245,2.1735
r0246,2.1735
r0249,0.2715
r0265,NaN
r0267,NaN
r0268,NaN
r0276,2.045
r0280,NaN
r0281,NaN
r0283,NaN
r0287,2.136
r0295,NaN
r0301,2.2875
r0308,1.931
r0309,1.5175
r0310,1.997
r0311,1.831
r0317,1.587
r0318,NaN
r0319,NaN
r0321,NaN
r0330,NaN
r0331,NaN
r0339,NaN
r0340,NaN
r0345,2.256
r0354,1.1605
r0355,1.1605
r0357,1.1605
r0358,1.1605
r0360,1.1605
r0361,1.1605
r0363,1.1605
r0364,1.1605
r0365,NaN
r0366,NaN
r0368,NaN
r0377,0.8035
r0380,1.904
r0381,NaN
r0383,2.104
r0384,NaN
r0385,0.5395
r0386,0.5395
r0388,0.9205
r0389,0.9205
r0390,NaN
r0391,NaN
r0392,1.9025
r0393,1.9025
r0394,NaN
r0395,NaN
r0398,NaN
r0399,NaN
r0400,NaN
r0402,NaN
r0403,NaN
r0407,NaN
r0408,0.8805
r0409,0.8805
r0410,1.6975
r0413,NaN
r0422,2.292
r0423,2.292
r0424,2.292
r0425,2.292
r0426,1.587
r0430,1.076
r0431,1.076
r0432,1.076
r0433,1.076
r0434,1.076
r0437,1.076
r0438,1.076
r0439,NaN
r0440,1.076
r0441,1.076
r0443,1.076
r0444,1.076
r0445,2.292
r0446,1.076
r0450,NaN
r0451,NaN
r0456,NaN
r0463,NaN
r0464,1.9025
r0465,NaN
r0466,NaN
r0470,2.248
r0472,2.248
r0474,2.248
r0475,2.248
r0480,NaN
r0483,NaN
r0488,1.609
r0494,0.8755
r0497,0.8755
r0502,NaN
r0504,NaN
r0509,0.642
r0510,2.2225
r0511,2.2225
r0512,1.953
r0514,1.953
r0517,1.475
r0522,NaN
r0523,NaN
r0525,2.2125
r0527,NaN
r0531,1.8945
r0537,2.483
r0539,0.7605
r0541,1.021
r0545,NaN
r0546,NaN
r0547,NaN
r0548,NaN
r0549,1.9025
r0552,1.879
r0553,1.879
r0555,1.676
r0556,0.263
r0557,0.263
r0558,NaN
r0559,NaN
r0560,NaN
r0561,1.5015
r0568,2.179
r0570,1.6205
r0571,NaN
r0573,0.889
r0575,2.182
r0578,1.0685
r0579,1.0685
r0580,NaN
r0584,0.843
r0587,NaN
r0590,1.383
r0591,1.9175
r0594,1.879
r0595,0.3865
r0596,2.003
r0598,NaN
r0603,1.4605
r0604,1.5015
r0610,0.8805
r0611,0.8805
r0614,1.4305
r0615,1.314
r0616,1.314
r0617,1.314
r0618,1.314
r0620,NaN
r0625,NaN
r0626,NaN
r0627,1.7835
r0629,NaN
r0630,NaN
r0633,1.5175
r0634,2.451
r0636,NaN
r0637,NaN
r0638,1.5175
r0639,2.451
r0641,NaN
r0642,1.9025
r0643,1.9025
r0644,NaN
r0645,NaN
r0647,NaN
r0648,NaN
r0649,NaN
r0650,0.889
r0651,0.889
r0652,1.5175
r0653,2.451
r0655,1.997
r0656,1.5015
r0660,2.2795
r0661,2.2795
r0666,2.3815
r0668,1.2585
r0669,2.2795
r0670,0.5395
r0671,1.666
r0672,NaN
r0673,NaN
r0678,0.263
r0679,1.0685
r0680,1.0685
r0681,0.263
r0682,0.263
r0683,1.997
r0686,NaN
r0688,1.9025
r0691,0.263
r0692,0.263
r0693,0.263
r0694,0.263
r0695,0.263
r0696,0.263
r0697,0.263
r0698,2.451
r0701,0.263
r0702,0.263
r0706,0.3135
r0707,NaN
r0708,NaN
r0709,2.5425
r0712,0.263
r0713,0.263
r0714,2.2325
r0715,2.2325
r0716,2.2795
r0717,2.2795
r0718,2.2325
r0719,2.2325
r0720,2.2795
r0721,2.2795
r0722,2.2325
r0723,2.2325
r0724,2.451
r0726,2.2325
r0727,2.2325
r0728,2.2795
r0729,2.2795
r0730,2.2325
r0731,2.2795
r0732,2.451
r0733,2.2325
r0734,2.2795
r0735,1.5175
r0737,1.904
r0739,2.4905
r0741,NaN
r0743,1.959
r0744,1.959
r0747,NaN
r0750,NaN
r0752,NaN
r0753,NaN
r0754,NaN
r0755,NaN
r0756,NaN
r0757,NaN
r0758,1.9025
r0760,0.263
r0761,0.263
r0762,0.263
r0763,0.263
r0764,0.263
r0765,0.263
r0766,0.263
r0767,0.263
r0768,0.263
r0769,0.263
r0770,0.263
r0771,0.263
r0772,0.263
r0773,0.263
r0774,2.128
r0775,NaN
r0776,2.5425
r0777,NaN
r0778,2.5425
r0779,2.003
r0780,NaN
r0781,0.2135
r0782,1.667
r0783,1.1565
r0784,NaN
r0786,2.483
r0787,0.458
r0788,NaN
r0789,NaN
r0791,1.5175
r0792,NaN
r0795,NaN
r0796,NaN
r0797,NaN
r0800,NaN
r0801,1.876
r0802,NaN
r0803,NaN
r0804,NaN
r0805,NaN
r0806,NaN
r0807,NaN
r0808,NaN
r0809,NaN
r0812,1.815
r0813,NaN
r0817,NaN
r0818,NaN
r0819,NaN
r0821,NaN
r0822,NaN
r0825,NaN
r0826,NaN
r0829,NaN
r0830,NaN
r0834,NaN
r0835,NaN
r0836,NaN
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0842,NaN
r0845,1.0015
r0853,NaN
r0859,NaN
r0860,NaN
r0870,NaN
r0871,NaN
r0879,NaN
r0881,NaN
r0885,NaN
r0886,NaN
r0892,NaN
r0899,NaN
r0907,NaN
r0908,NaN
r0909,NaN
r0911,NaN
r0913,1.2445
r0915,1.2445
r0917,1.2445
r0921,NaN
r0924,NaN
r0925,NaN
r0926,NaN
r0927,NaN
r0931,NaN
r0932,NaN
r0934,0.6105
r0936,NaN
r0937,NaN
r0940,NaN
r0941,NaN
r0942,NaN
r0944,NaN
r0946,NaN
r0947,NaN
r0950,NaN
r0954,2.457
r0960,NaN
r0961,NaN
r0962,NaN
r0963,NaN
r0968,NaN
r0970,NaN
r0973,NaN
r0974,NaN
r0975,NaN
r0983,0.889
r0984,0.889
r0986,NaN
r0987,NaN
r0988,NaN
r0989,NaN
r0990,NaN
r0992,NaN
r0993,NaN
r0994,NaN
r0995,NaN
r0997,NaN
r0998,NaN
r0999,NaN
r1000,NaN
r1001,NaN
r1002,NaN
r1003,NaN
r1004,NaN
r1005,NaN
r1006,NaN
r1007,NaN
r1008,NaN
r1010,NaN
r1011,NaN
r1012,NaN
r1013,NaN
r1014,NaN
r1015,NaN
r1017,NaN
r1018,NaN
r1019,NaN
r1020,NaN
r1021,NaN
r1024,NaN
r1025,NaN
r1026,NaN
r1027,NaN
r1028,NaN
r1029,NaN
r1030,NaN
r1033,NaN
r1034,NaN
r1043,NaN
r1044,NaN
r1045,NaN
r1048,NaN
r1049,NaN
r1050,NaN
r1051,NaN
r1052,NaN
r1054,NaN
r1055,NaN
r1056,NaN
r1057,NaN
r1059,NaN
r1061,NaN
r1062,NaN
r1063,NaN
r1064,NaN
r1067,NaN
r1068,NaN
r1071,NaN
r1073,NaN
r1074,NaN
r1076,NaN
r1077,NaN
r1078,NaN
r1080,NaN
r1081,NaN
r1082,NaN
r1088,NaN
r1090,1.2445
r1092,NaN
r1093,NaN
r1094,NaN
r1095,NaN
r1096,2.076
r1097,2.076
r1098,NaN
r1099,NaN
r1100,NaN
r1101,NaN
r1102,NaN
r1103,NaN
r1104,NaN
r1105,NaN
r1106,NaN
r1109,NaN
r1112,NaN
r1113,NaN
r1116,NaN
r1117,NaN
r1127,NaN
r1128,NaN
r1129,NaN
r1130,NaN
r1131,NaN
r1132,NaN
r1133,NaN
r1134,NaN
r1135,1.028
r1136,NaN
r1137,NaN
r1140,NaN
r1143,NaN
r1144,NaN
r1146,NaN
r1147,1.2445
r1148,NaN
r1150,NaN
r1154,0.5395
r1155,2.457
r1156,1.8945
r1159,NaN
r1162,NaN
r1163,NaN
r1164,1.524
r1165,1.524
r1166,1.524
r1167,1.524
r1168,1.524
r1169,1.524
r1170,1.524
r1171,1.524
r1172,1.804
r1173,1.804
r1174,1.804
r1175,1.804
r1176,1.804
r1177,1.804
r1178,1.804
r1179,1.804
r1180,1.804
r1181,1.804
r1182,1.804
r1183,1.804
r1184,1.804
r1185,NaN
r1186,NaN
r1187,NaN
r1188,NaN
r1189,NaN
r1190,NaN
r1251,1.831
r1252,1.831
r1253,1.831
r1254,1.831
r1255,1.831
r1257,1.831
r1259,1.831
r1260,1.831
r1262,1.831
r1290,NaN
r1291,NaN
r1292,NaN
r1293,NaN
r1294,NaN
r1298,NaN
r1299,NaN
r1301,NaN
r1302,NaN
r1303,NaN
r1304,NaN
r1313,1.1505
r1314,0.263
r1315,0.263
r1316,0.263
r1317,NaN
r1318,NaN
r1319,NaN
r1320,NaN
r1321,NaN
r1322,NaN
r1323,NaN
r1324,NaN
r1325,NaN
r1326,NaN
r1327,NaN
r1328,NaN
r1329,NaN
r1330,NaN
r1331,NaN
r1332,NaN
r1333,NaN
r1334,NaN
r1335,NaN
r1336,NaN
r1337,NaN
r1338,NaN
r1339,NaN
r1340,NaN
r1341,NaN
r1342,NaN
r1343,NaN
r1344,NaN
r1345,NaN
r1346,NaN
r1347,NaN
r1348,NaN
r1349,NaN
r1350,NaN
r1351,NaN
r1352,NaN
r1353,NaN
r1354,NaN
r1355,NaN
r1356,NaN
r1357,NaN
r1358,NaN
r1359,NaN
r1364,NaN
r1365,NaN
r1367,NaN
r1368,NaN
r1374,NaN
r1375,NaN
r1377,NaN
r1378,2.4905
r1380,1.1565
r1381,2.3385
r1382,NaN
r1383,2.104
r1384,NaN
r1386,NaN
r1391,NaN
r1392,NaN
r1393,0.242
r1394,NaN
r1395,NaN
r1396,NaN
r1397,NaN
r1398,NaN
r1399,NaN
r1400,NaN
r1401,NaN
r1402,NaN
r1403,NaN
r1411,1.904
r1418,NaN
r1421,NaN
r1423,NaN
r1427,NaN
r1428,NaN
r1429,NaN
r1430,NaN
r1431,2.248
r1432,2.248
r1433,NaN
r1434,NaN
r1435,NaN
r1436,NaN
r1437,NaN
r1440,NaN
r1441,NaN
r1443,0.2765
r1444,0.2765
r1445,0.2765
r1446,0.2765
r1447,0.2765
r1448,0.2765
r1449,0.2765
r1450,0.2765
r1451,0.2765
r1453,NaN
r1454,2.457
r1455,NaN
r1456,NaN
r1457,NaN
r1459,NaN
r1464,NaN
r1466,NaN
r1467,NaN
r1468,NaN
r1472,NaN
r1474,2.2795
r1477,1.959
r1479,2.451
r1481,2.451
r1487,1.831
r1488,NaN
r1492,1.8345
r1493,NaN
r1495,NaN
r1497,NaN
r1498,NaN
r1499,NaN
r1500,NaN
r1501,NaN
r1502,NaN
r1503,NaN
r1512,NaN
r1514,NaN
r1515,NaN
r1516,NaN
r1517,NaN
r1518,NaN
r1519,NaN
r1520,NaN
r1521,NaN
r1522,NaN
r1523,NaN
r1525,NaN
r1526,NaN
r1527,NaN
r1528,NaN
r1529,NaN
r1530,NaN
r1531,NaN
r1532,NaN
r1533,NaN
r1536,0.7055
r1538,NaN
r1540,0.6105
r1544,1.2315
r1546,1.2315
r1547,1.2315
r1548,1.2315
r1549,1.2315
r1551,1.2315
r1552,1.2315
r1553,1.2315
r1554,1.2315
r1556,1.2315
r1557,1.2315
r1559,1.2315
r1560,1.2315
r1561,1.2315
r1562,1.2315
r1563,1.2315
r1564,1.2315
r1565,1.2315
r1566,1.2315
r1567,1.2315
r1568,1.2315
r1569,1.2315
r1570,1.2315
r1571,1.2315
r1573,1.2315
r1574,1.2315
r1575,1.2315
r1576,1.2315
r1578,1.2315
r1579,1.2315
r1580,1.2315
r1581,1.2315
r1583,1.2315
r1584,1.2315
r1585,1.2315
r1586,1.2315
r1587,1.2315
r1588,1.2315
r1589,1.2315
r1590,1.2315
r1591,1.2315
r1592,1.2315
r1593,1.2315
r1594,1.2315
r1595,1.2315
r1596,1.2315
r1597,1.2315
r1598,1.2315
r1599,1.2315
r1600,1.2315
r1602,1.2315
r1603,1.2315
r1604,1.2315
r1605,1.2315
r1606,1.2315
r1607,1.2315
r1608,1.2315
r1609,1.2315
r1610,1.2315
r1611,1.2315
r1612,1.2315
r1613,1.2315
r1614,1.2315
r1615,1.2315
r1616,1.2315
r1617,1.2315
r1618,1.2315
r1619,1.2315
r1620,1.2315
r1621,1.2315
r1622,1.2315
r1623,1.2315
r1624,1.2315
r1625,1.2315
r1626,1.2315
r1627,1.2315
r1628,1.2315
r1629,1.2315
r1630,1.2315
r1631,1.2315
r1632,1.2315
r1633,1.2315
r1634,1.2315
r1635,1.2315
r1636,1.2315
r1637,1.2315
r1638,1.2315
r1639,1.2315
r1640,1.2315
r1641,1.2315
r1642,1.2315
r1643,1.2315
r1644,1.2315
r1645,1.2315
r1646,1.2315
r1647,1.2315
r1648,1.2315
r1649,1.2315
r1650,1.2315
r1651,1.2315
r1652,1.2315
r1653,1.2315
r1654,1.2315
r1655,1.2315
r1656,1.2315
r1657,1.2315
r1658,1.2315
r1659,1.2315
r1660,1.2315
r1661,1.2315
r1662,1.2315
r1664,0.928
r1665,0.928
r1666,0.928
r1667,0.928
r1668,0.928
r1669,0.928
r1670,0.928
r1671,0.928
r1672,0.928
r1673,0.928
r1674,0.928
r1675,0.928
r1676,0.928
r1677,0.928
r1678,0.928
r1679,0.928
r1680,0.928
r1681,0.928
r1682,0.928
r1683,0.928
r1684,0.928
r1685,0.928
r1686,0.928
r1687,0.928
r1690,0.928
r1691,0.928
r1692,0.928
r1693,0.928
r1695,0.928
r1696,0.928
r1698,0.928
r1700,0.928
r1701,0.928
r1702,0.928
r1705,0.928
r1706,0.928
r1707,0.928
r1708,0.928
r1710,0.928
r1711,0.928
r1713,0.928
r1715,0.928
r1716,0.928
r1717,0.928
r1720,0.928
r1721,0.928
r1722,0.928
r1723,0.928
r1725,0.928
r1726,0.928
r1728,0.928
r1730,0.928
r1731,0.928
r1732,0.928
r1733,0.928
r1734,0.928
r1735,0.928
r1736,0.928
r1737,0.928
r1738,0.928
r1739,0.928
r1740,0.928
r1741,0.928
r1742,0.928
r1743,0.928
r1744,0.928
r1745,0.928
r1746,0.928
r1747,0.928
r1748,0.928
r1749,0.928
r1750,0.928
r1751,0.928
r1752,0.928
r1753,0.928
r1754,0.928
r1755,0.928
r1756,0.928
r1757,0.928
r1758,0.928
r1759,0.928
r1760,0.928
r1761,0.928
r1762,0.928
r1763,0.928
r1764,0.928
r1765,0.928
r1766,0.928
r1767,0.928
r1768,0.928
r1769,0.928
r1770,0.928
r1771,0.928
r1772,0.928
r1773,0.928
r1774,0.928
r1775,0.928
r1776,0.928
r1777,0.928
r1778,0.928
r1779,0.928
r1780,0.928
r1781,0.928
r1782,0.928
r1783,0.928
r1784,0.928
r1785,0.928
r1786,0.928
r1787,0.928
r1788,0.928
r1789,0.928
r1790,0.928
r1791,0.928
r1792,0.928
r1796,0.928
r1797,0.928
r1798,0.928
r1799,0.928
r1800,0.928
r1801,0.928
r1803,0.928
r1805,0.928
r1806,0.928
r1807,0.928
r1808,0.928
r1809,0.928
r1810,0.928
r1811,0.928
r1812,0.928
r1813,0.928
r1814,0.928
r1815,0.928
r1816,0.928
r1817,0.928
r1818,0.928
r1819,0.928
r1820,0.928
r1821,0.928
r1822,0.928
r1823,0.928
r1824,0.928
r1825,0.928
r1826,0.928
r1827,0.928
r1828,0.928
r1829,0.928
r1830,0.928
r1831,0.928
r1832,0.928
r1833,0.928
r1834,0.928
r1835,0.928
r1836,0.928
r1837,0.928
r1841,0.928
r1842,0.928
r1843,0.928
r1844,0.928
r1846,0.928
r1847,0.928
r1848,0.928
r1850,0.928
r1851,0.928
r1852,0.928
r1853,0.928
r1854,0.928
r1855,0.928
r1856,0.928
r1857,0.928
r1858,0.928
r1859,0.928
r1860,0.928
r1861,0.928
r1862,0.928
r1863,0.928
r1864,0.928
r1865,0.928
r1866,0.928
r1867,0.928
r1871,0.928
r1872,0.928
r1873,0.928
r1874,0.928
r1876,0.928
r1877,0.928
r1879,0.928
r1880,0.928
r1881,0.928
r1882,0.928
r1883,0.928
r1884,0.928
r1885,0.928
r1886,0.928
r1887,0.928
r1888,0.928
r1889,0.928
r1890,0.928
r1891,0.928
r1892,0.928
r1893,0.928
r1894,0.928
r1895,0.928
r1896,0.928
r1897,0.928
r1898,0.928
r1899,0.928
r1900,0.928
r1901,0.928
r1902,0.928
r1903,0.928
r1904,0.928
r1905,0.928
r1906,0.928
r1907,0.928
r1908,0.928
r1909,0.928
r1910,0.928
r1911,0.928
r1912,0.928
r1913,0.928
r1914,0.928
r1915,0.928
r1916,0.928
r1917,0.928
r1918,0.928
r1919,0.928
r1920,0.928
r1921,0.928
r1922,0.928
r1923,0.928
r1924,0.928
r1925,0.928
r1926,0.928
r1928,0.928
r1929,0.928
r1930,0.928
r1931,0.928
r1932,0.928
r1933,0.928
r1934,0.928
r1935,0.928
r1936,0.928
r1937,0.928
r1938,0.928
r1939,0.928
r1940,0.928
r1941,0.928
r1942,0.928
r1943,0.928
r1944,0.928
r1945,0.928
r1946,0.928
r1947,0.928
r1948,0.928
r1949,0.928
r1950,0.928
r1951,0.928
r1952,0.928
r1953,0.928
r1954,0.928
r1955,0.928
r1956,0.928
r1957,0.928
r1958,0.928
r1959,0.928
r1960,0.928
r1961,0.928
r1962,0.928
r1963,0.928
r1964,0.928
r1965,0.928
r1966,0.928
r1967,0.928
r1968,0.928
r1969,0.928
r1970,0.928
r1971,0.928
r1972,0.928
r1973,0.928
r1974,0.928
r1975,0.928
r1976,0.928
r1977,0.928
r1978,0.928
r1979,0.928
r1980,0.928
r1981,0.928
r1982,0.928
r1983,0.928
r1984,0.928
r1985,0.928
r1986,0.928
r1987,0.928
r1988,0.928
r1989,0.928
r1990,0.928
r1991,0.928
r1992,NaN
r1993,NaN
r1994,NaN
r1995,NaN
r1996,NaN
r1997,NaN
r1998,NaN
r1999,NaN
r2000,NaN
r2001,NaN
r2002,NaN
r2003,NaN
r2004,NaN
r2005,NaN
r2006,NaN
r2007,NaN
r2008,NaN
r2009,NaN
