Var1,ASP14_i10_plus_midhigh
PI45PLC,1.28695833333333
PI45PLCn,1.28695833333333
PI4P3K,1.21447916666667
PI4P3Ker,0.657114583333333
PI4P3Kn,NaN
PI4P5K,2.44488541666667
PI4P5Kn,NaN
PI4PLC,1.28695833333333
PI4PLCn,1.28695833333333
PI4PP,NaN
PI5P3K,1.21447916666667
PI5P3Ker,0.657114583333333
PI5P4K,1.198
PI5P4Kn,NaN
PIACGT,1.25967708333333
PIK3,1.21447916666667
PIK3er,0.657114583333333
PIK3n,NaN
PIK4,1.198
PIK4n,NaN
PIK5,0.603885416666667
PIK5n,NaN
PIPLC,1.28695833333333
PIPLCn,1.28695833333333
PIt2m,NaN
PIt7,0.00226041666666667
PIter,0.587760416666667
PItg,NaN
PItn,NaN
PItx,NaN
PLA2,NaN
PLA2_2,1.04725
PLA2_2e,1.04725
PLYSPSer,1.23995833333333
PMANM,1.44379166666667
PMEVKx,0.3644375
PMI12346PH,0.572083333333333
PMI12346PHn,1.50673958333333
PMI1346PH,0.572083333333333
PMI1346PHn,1.50673958333333
PMTCOAtx,NaN
PNP,0.840802083333333
PNTEH,0.00532291666666667
PNTK,1.33203125
PNTKm,NaN
PNTOt5,1.61207291666667
PPA,2.34471875
PPA2,NaN
PPA2m,NaN
PPAer,1.31984375
PPAm,2.148875
PPAn,NaN
PPAP,NaN
PPAt,NaN
PPAtm,NaN
PPBNGS,0.69859375
PPCDC,0.9395625
PPCOACm,NaN
PPCOAOm,1.7920625
PPD2CSPp,NaN
PPDOx,0.6713125
PPDOy,2.3275
PPItr,NaN
PPItx,NaN
PPM,1.32335416666667
PPMI12346Ptn,NaN
PPMI1346Ptn,NaN
PPNCL3,1.57271875
PPOR,0.0147395833333333
PPPG9tm,NaN
PPPGOm,0.61996875
PPPItn,NaN
PRAGSr,2.20645833333333
PRASCS,2.33777083333333
PRDX,2.77134375
PRDXl,NaN
PRFGS,1.29340625
PRGNLONESULT,NaN
PRGNLONEtm,NaN
PRGNLONEtr,NaN
PRGSTRNt,NaN
PRISTANALtx,NaN
PRISTCOAtx,NaN
PRISTtx,NaN
PRO1xm,NaN
PROAKGOX1r,1.96367708333333
PROD2,NaN
PROD2m,NaN
PRODt2r,0.332
PRODt2rL,0.332
PROSTGD2t,0.0707083333333333
PROSTGE1t,0.0707083333333333
PROSTGE1t3,0.854104166666667
PROSTGE2t,0.959572916666667
PROSTGE2t2,0.0546354166666667
PROSTGE2t3,0.854104166666667
PROSTGF2t,0.0546354166666667
PROSTGH2t,NaN
PROSTGI2t,NaN
PROSTGI2tr,NaN
PROt2r,0.332
PROt2rL,0.332
PROt4,3.12288541666667
PROtm,NaN
PRPNCOAHYDm,2.36605208333333
PRPNCOAHYDx,0.183510416666667
PRPPS,1.72316666666667
PS_HSter,NaN
PS_HStg,NaN
PSDm_hs,0.837020833333333
PSERT,2.16421875
PSFLIP,0.01159375
PSFLIPm,0.01159375
PSP_L,1.5548125
PSSA1_hs,1.18896875
PSSA2_hs,0.1836875
PSt3,NaN
PTDCACRNCPT1,0.803916666666667
PTDCACRNCPT2,0.173145833333333
PTDCACRNt,NaN
PTDCAt,NaN
PTE2x,0.700625
PTE3x,0.522052083333333
PTE4x,0.522052083333333
PTE5x,0.522052083333333
PTHPS,1.70765625
PTHPSn,1.70765625
PTPAT,0.97228125
PTRCAT1,2.20084375
PTRCOX1,NaN
PUNP1,0.840802083333333
PUNP2,0.840802083333333
PUNP3,0.840802083333333
PUNP4,0.840802083333333
PUNP5,0.840802083333333
PUNP6,0.840802083333333
PUNP7,0.840802083333333
PVD3,NaN
PYAM5POr,0.918552083333333
PYAM5Ptm,NaN
PYDAMK,1.54395833333333
PYDAMtr,NaN
PYDX5Ptm,NaN
PYDXDH,0.13690625
PYDXK,1.54395833333333
PYDXNK,1.54395833333333
PYDXNtr,NaN
PYDXPP,NaN
PYDXtr,NaN
PYK,3.00994791666667
PYLALDOX,1.86857291666667
PYLALDOXm,1.08691666666667
PYNP2r,1.056875
PYRt2m,2.415625
PYRt2p,2.415625
PYRt2r,2.415625
QUILSYN,NaN
RADH,NaN
RADH2,NaN
RADH3,NaN
RADH4,NaN
RAHY,NaN
RAI1,NaN
RAI2,NaN
RAI3,1.30640625
RAI4,NaN
RAtn,NaN
RAtn3,NaN
RBFK,0.415458333333333
RBK,0.267166666666667
RBK_D,0.267166666666667
RBTt,NaN
RDH1,0.0236458333333333
RDH1a,2.05651041666667
RDH2,0.00226041666666667
RDH2a,2.05651041666667
RDH3,0.00226041666666667
RDH3a,2.05651041666667
RDH4,0.00226041666666667
RETFA,NaN
RETFAt,NaN
RETFAt1,NaN
RETFAt2,NaN
RETH,1.17442708333333
RETH1,NaN
RETH1e,NaN
RETH2,NaN
RETH2e,NaN
RETHe,NaN
RETI1,NaN
RETI2,NaN
RETI3,NaN
RETNCOA,NaN
RETNGLCt,NaN
RETNGLCt2,NaN
RETNGLCt2r,NaN
RETNGLCtr,NaN
RETNt,NaN
RETNtr,NaN
RETNtr2,NaN
RETt,0.0441354166666667
RIBFLVt3,NaN
RIBt,NaN
RIBt2,NaN
RNDR1,1.96215625
RNDR2,1.96215625
RNDR3,1.96215625
RNDR4,1.96215625
RNMK,0.320572916666667
RPE,1.83030208333333
RPI,0.37759375
RTOT_2,NaN
RTOT_3,NaN
RTOT1,NaN
RTOT2,NaN
RTOT3,NaN
RTOT4,NaN
RTOT5,NaN
RTOT6,NaN
RTOTAL2CRNCPT1,0.803916666666667
RTOTAL2CRNCPT2,0.173145833333333
RTOTAL2CRNt,NaN
RTOTAL2t,NaN
RTOTAL3CRNCPT1,0.803916666666667
RTOTAL3CRNCPT2,0.173145833333333
RTOTAL3CRNt,NaN
RTOTAL3t,NaN
RTOTALCRNCPT1,0.803916666666667
RTOTALCRNCPT2,0.173145833333333
RTOTALCRNt,NaN
RTOTALt,NaN
Rtotaltl,NaN
Rtotaltp,NaN
S23T2g,0.603135416666667
S23T3g,0.20921875
S23T4g,0.603135416666667
S23Tg,0.603135416666667
S26Tg,NaN
S2L2FN2M2MASNt,NaN
S2L2FN2M2MASNtly,NaN
S2L2N2M2MASNtly,NaN
S2T1g,0.3641875
S2T2g,0.3641875
S2T3g,0.3641875
S2T4g,1.2165
S2TASE1ly,1.60559375
S2TASE2ly,1.60559375
S2TASE3ly,1.60559375
S2TASE4ly,NaN
S2TASE5ly,NaN
S3T1g,0.105677083333333
S3T2g,0.105677083333333
S3T3g,0.105677083333333
S3TASE1ly,NaN
S3TASE2ly,NaN
S3TASE3ly,NaN
S4T1g,0.704458333333333
S4T2g,0.704458333333333
S4T3g,0.704458333333333
S4T4g,NaN
S4T5g,NaN
S4T6g,0.704458333333333
S4TASE1ly,1.58021875
S4TASE2ly,1.58021875
S4TASE3ly,1.58021875
S4TASE4ly,1.58021875
S4TASE5ly,1.58021875
S6T10g,0.247989583333333
S6T11g,0.247989583333333
S6T12g,0.247989583333333
S6T13g,0.247989583333333
S6T14g,0.247989583333333
S6T15g,0.88
S6T16g,0.247989583333333
S6T17g,0.247989583333333
S6T18g,0.88
S6T19g,0.88
S6T1g,0.247989583333333
S6T20g,0.88
S6T21g,0.88
S6T22g,0.238447916666667
S6T23g,0.238447916666667
S6T24g,0.88
S6T25g,1.01596875
S6T2g,0.247989583333333
S6T3g,0.88
S6T4g,0.247989583333333
S6T5g,0.247989583333333
S6T6g,0.247989583333333
S6T7g,0.247989583333333
S6T8g,0.247989583333333
S6T9g,0.247989583333333
S6TASE10ly,0.841729166666667
S6TASE11ly,1.7394375
S6TASE12ly,1.7394375
S6TASE13ly,1.7394375
S6TASE14ly,1.7394375
S6TASE15ly,1.7394375
S6TASE16ly,1.7394375
S6TASE17ly,1.7394375
S6TASE18ly,1.7394375
S6TASE19ly,1.7394375
S6TASE1ly,1.7394375
S6TASE20ly,1.7394375
S6TASE21ly,1.7394375
S6TASE22ly,0.841729166666667
S6TASE23ly,1.7394375
S6TASE24ly,1.7394375
S6TASE25ly,0.841729166666667
S6TASE26ly,1.7394375
S6TASE2ly,1.7394375
S6TASE3ly,1.7394375
S6TASE4ly,0.841729166666667
S6TASE5ly,0.841729166666667
S6TASE6ly,0.841729166666667
S6TASE7ly,0.841729166666667
S6TASE8ly,0.841729166666667
S6TASE9ly,0.841729166666667
SACCD3m,1.53946875
SACCD4m,1.53946875
SADT,2.5386875
SALMCOM,1.71164583333333
SALMCOM2,NaN
SAMHISTA,0.12128125
SARCOXp,0.0691666666666667
SARCStex,NaN
SARCStm,NaN
SARCStp,NaN
SARDHm,0.00675
SBPP1er,0.644927083333333
SBPP3er,0.644927083333333
SBTD_D2,1.96835416666667
SBTR,2.3275
SCP21x,2.09217708333333
SCP22x,2.09217708333333
SCP2x,2.09217708333333
SCPx,2.09217708333333
SEAHCYSHYD,2.0761875
SEAHCYStn,NaN
SEASMETtn,NaN
SELADT,2.5386875
SELCYSLY,NaN
SELCYSLY2,NaN
SELCYSTGL,1.03823958333333
SELCYSTS,0.95315625
SELMETAT,2.24995833333333
SELNPS,NaN
SELt4_3,0.00226041666666667
Ser_Thrtg,NaN
SERALANaEx,1.95746875
SERASNNaEx,1.95746875
SERCYSNaEx,1.95746875
SERDGLNexR,0.14871875
SERDGLYexR,0.14871875
SERGLNexR,0.14871875
SERGLNNaEx,1.95746875
SERGLYexR,0.14871875
SERHL,NaN
SERLYSNaex,0.018875
SERPT,0.00289583333333333
SERt4,3.12288541666667
SERTHRNaEx,1.95746875
SERtN1,0.0576458333333333
SERtp,NaN
SFGTH,2.23626041666667
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL11r,2.17438541666667
SGPL12r,2.17438541666667
SIAASE,NaN
SIAASE2ly,0.841729166666667
SIAASE3ly,0.841729166666667
SIAASE4ly,0.841729166666667
SIAASEly,0.841729166666667
SIAT4Bg,0.58328125
SIAT9g,1.14932291666667
sink_citr_c,NaN
sink_pre_prot_r,NaN
SLCBK1,0.117645833333333
SLDt,NaN
SLDx,2.67952083333333
SLDxm,2.434625
SMPD3g,1.10270833333333
SMPD3l,1.04741666666667
SMPD4,0.13321875
SMS,0.56728125
SO4CLtex2,0.156
SO4HCOtex,1.83836458333333
SO4OXAtex2,0.156
SO4t4_2,0.0798645833333333
SO4tl,NaN
SOAT11,1.53883333333333
SOAT11r,1.53883333333333
SOAT12,1.53883333333333
SOAT12r,1.53883333333333
SPC_HSt,NaN
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,0.117645833333333
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPMS,1.17753125
SPODM,2.68089583333333
SPODMe,NaN
SPODMm,1.43392708333333
SPODMn,2.68089583333333
SPODMx,2.68089583333333
SPR,0.182166666666667
SPRMS,2.17040625
SPRn,0.182166666666667
SPTix,NaN
SQLEr,1.259
SQLSr,2.17919791666667
SR5AR2r,0.674760416666667
SR5ARr,0.674760416666667
SRTN23OX,NaN
SRTNACT,0.017
SRTNMTX,NaN
SRTNt6_2_r,0.00226041666666667
SRTNtu,0.0546354166666667
ST3GAL21g,0.58328125
ST3GAL22g,0.58328125
ST3GAL23g,0.58328125
ST3GAL31g,0.20921875
ST3GAL61g,0.23128125
ST3GAL62g,0.23128125
ST6GALNAC21,0.264364583333333
ST6GALNAC22,0.264364583333333
ST6GALNAC23,0.264364583333333
ST6GALNAC24,0.264364583333333
ST6GALNAC25,0.264364583333333
ST6GALNAC26,0.264364583333333
ST6GALNAC27,0.264364583333333
ST6GALNAC28,0.264364583333333
ST6GALNAC31,0.349833333333333
ST6GALNAC62,0.349833333333333
ST8SIA11,0.0167083333333333
ST8SIA12,0.0167083333333333
ST8SIA51g,0.425364583333333
ST8SIA52g,0.425364583333333
ST8SIA53g,0.425364583333333
ST8SIA54g,0.425364583333333
ST8SIA55g,0.425364583333333
ST8SIA56g,0.425364583333333
STCOAtx,NaN
STRDNCCPT1,0.803916666666667
STRDNCCPT2,0.173145833333333
STRDNCCRNt,NaN
STRDNCt,NaN
STS1,0.281697916666667
STS1r,0.281697916666667
STS2,0.281697916666667
STS2r,0.281697916666667
SUCCt2m,0.189947916666667
SUCCt4_2,NaN
SUCCtp,NaN
SUCD1m,0.712697916666667
SUCOAS1m,0.622427083333333
SUCOASm,1.51313541666667
SUCRe,NaN
SULFOX,0.0728854166666667
T2M26DCOAHLm,2.36605208333333
T2M26DCOAHLx,1.87092708333333
T4HCINNMFM,NaN
T4HCINNOX,0.00226041666666667
TAGAT_Dt,NaN
TAGt,NaN
TALA,1.98271875
TAURt4_2_r,0.570927083333333
TAURtcx,0.570927083333333
TAXOLte,NaN
TCHOLAt,0.499260416666667
TCHOLAt2,0.0853645833333333
TCHOLAt3,0.06690625
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPDRE,NaN
TDPDRR,NaN
TDPGDH,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,0.803916666666667
TETPENT3CPT2,0.173145833333333
TETPENT3CRNt,NaN
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,0.803916666666667
TETPENT6CPT2,0.173145833333333
TETPENT6CRNt,NaN
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,0.803916666666667
TETTET6CPT2,0.173145833333333
TETTET6CRNt,NaN
TETTET6t,NaN
THBPT4ACAMDASE,1.20876041666667
THCHOLSTOICtm,NaN
THD1m,1.54726041666667
THFt2,0.272947916666667
THFtl,NaN
THFtm,NaN
THMDt4,0.0252916666666667
THMMPt4,0.272947916666667
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMt3,0.194802083333333
THMTP,0.183572916666667
THMTPt,0.272947916666667
THP2Ctp,NaN
THRALANaEx,1.95746875
THRASNNaEx,1.95746875
THRCYSNaEx,1.95746875
THRD_L,0.108458333333333
THRGLNexR,0.14871875
THRGLNNaEx,1.95746875
THRGLYexR,0.14871875
THRS,0.73665625
THRSERNaEx,1.95746875
THRt4,3.12288541666667
THYMDt1,0.56121875
THYMDtl,0.29496875
THYMDtm,0.56121875
THYMt,0.287822916666667
THYOXt,0.499260416666667
THYOXt2,0.73096875
THYPX,0.00401041666666667
TKT1,1.84708333333333
TKT2,1.84708333333333
TMABADH,1.59085416666667
TMDK1,2.04258333333333
TMDK1m,0.35771875
TMDPK,0.0587291666666667
TMDPP,NaN
TMDPPK,NaN
TMDS,1.48838541666667
TMLYSOX,0.7033125
TMLYSter,NaN
TMNDNCCOAtx,NaN
TMNDNCCPT1,0.803916666666667
TMNDNCCPT2,0.173145833333333
TMNDNCCRNt,NaN
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TPI,3.40241666666667
TRDR,2.4891875
TRDR2,2.4891875
TRDR3,2.4891875
TRDRm,0.365208333333333
TREH,0.123302083333333
TREHe,NaN
TRIODTHYSUFt,NaN
TRIODTHYSULT,0.20921875
TRIODTHYt,0.499260416666667
TRIODTHYt2,0.73096875
TRIOK,NaN
TRPHYDRO2,0.0155
TRPO2,2.90897916666667
TRPt,0.756864583333333
TRPt4,0.0164791666666667
TRYPTAOX,0.14515625
TS3,NaN
TSTSTERONEGLCte,0.6866875
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,NaN
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,0.00226041666666667
TTDCAtr,0.0111666666666667
TTDCPT1,0.803916666666667
TTDCPT2,0.173145833333333
TTDCRNt,NaN
TXA2te,NaN
TXA2tr,NaN
TXASr,0.108854166666667
TYMSFt,NaN
TYMSULT,0.20921875
TYR3MO2,NaN
TYRASE,0.0643125
TYRCBOX,NaN
TYRDOPO,0.00226041666666667
TYRDOPO3,0.00226041666666667
TYROXDAc,0.14515625
TYRt,0.0285520833333333
TYRt4,0.0164791666666667
TYRTA,1.58289583333333
TYRTAm,1.79119791666667
UAG2EMAi,1.1836875
UAG4E,0.448520833333333
UAGALDP,NaN
UAGDP,1.75392708333333
UDPACGALtl,NaN
UDPDOLPT_L,1.46936458333333
UDPDOLPT_U,1.46936458333333
UDPG1P,NaN
UDPG4E,0.448520833333333
UDPGALt2g,NaN
UDPGALtg,0.71503125
UDPGD,2.13796875
UDPGLCAter,1.197375
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLCtg,1.40197916666667
UDPGLDCg,1.212
UDPGNP,NaN
UDPGP,1.0841875
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,1.40197916666667
UGALGTg,1.99470833333333
UGALNACter,1.197375
UGALNACtg,0.71503125
UGCG,1.3654375
UGLCNACtg,0.0114479166666667
UGLT,0.894583333333333
UGT1A10r,NaN
UGT1A1r,NaN
UGT1A2r,NaN
UGT1A3r,NaN
UGT1A4r,NaN
UGT1A5r,NaN
UGT1A5r2,NaN
UGT1A6r,NaN
UGT1A7r,NaN
UGT1A8r,NaN
UGT1A9r,NaN
UMPK,1.9775625
UMPK2,1.9775625
UMPK2n,1.9775625
UMPK3,1.9775625
UMPK3n,1.9775625
UMPK4,1.9775625
UMPK4n,1.9775625
UMPK5,1.9775625
UMPK5n,1.9775625
UMPK6,1.9775625
UMPK6n,1.9775625
UMPK7,1.9775625
UMPK7n,1.9775625
UMPKm,NaN
UMPKn,1.9775625
UMPtr,NaN
UNK2,NaN
UNK3,NaN
UPP3S,0.933520833333333
UPPDC1,2.17513541666667
UPPN,NaN
URAt,0.287822916666667
URATEt,NaN
URATEtx,NaN
URCN,NaN
UREAt,0.568135416666667
UREAt5,NaN
UREAtm,NaN
URIDK2m,1.65984375
URIK1,1.58073958333333
URIt,0.56121875
URIt4,0.0252916666666667
Uritl,0.29496875
Uritm,0.56121875
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCCPT1,0.803916666666667
VACCCPT2,0.173145833333333
VACCCRNt,NaN
VACCt,NaN
VALt4,0.0164791666666667
VALt5m,NaN
VALTA,3.00365625
VALTAm,1.32572916666667
VALtec,0.271385416666667
VD3,NaN
VITD2Hm,0.0165625
VITD2t,NaN
VITD2tm,NaN
VITD3Hm,0.0165625
VITD3t,NaN
VITD3t2,1.79119791666667
VITD3tm,NaN
VITD3tm3,NaN
VLCS2p,0.650572916666667
VLCS2r,0.650572916666667
VLCSp,0.0111666666666667
VLCSr,0.0111666666666667
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,0.0185833333333333
XANtx,NaN
XAO2x,0.0185833333333333
XAOx,0.0185833333333333
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AH2tr,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLDIOLONEtm,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XOLTRIOLtr,NaN
XSERtg,NaN
XYLK,0.290458333333333
XYLt,1.35084375
XYLTD_Dr,NaN
XYLTer,1.46853125
XYLtly,NaN
XYLTt,NaN
XYLUR,0.878145833333333
YVITEt,NaN
EX_4abutn_e,NaN
EX_acmana_e,NaN
EX_ahdt_e,NaN
EX_ctp_e,NaN
EX_dgmp_e,NaN
EX_dgtp_e,NaN
EX_dha_e,NaN
EX_dhap_e,NaN
EX_dtmp_e,NaN
EX_dttp_e,NaN
EX_fad_e,NaN
EX_fald_e,NaN
EX_g1p_e,NaN
EX_HC00229_e,NaN
EX_HC00250_e,NaN
EX_HC01104_e,NaN
EX_HC01361_e,NaN
EX_HC01440_e,NaN
EX_HC01441_e,NaN
EX_HC01444_e,NaN
EX_HC01446_e,NaN
EX_HC01577_e,NaN
EX_HC01609_e,NaN
EX_HC01610_e,NaN
EX_HC01700_e,NaN
EX_HC02160_e,NaN
EX_HC02161_e,NaN
EX_itp_e,NaN
EX_orot_e,NaN
EX_prpp_e,NaN
EX_ptrc_e,NaN
EX_pydx5p_e,NaN
EX_spmd_e,NaN
EX_udpg_e,NaN
r0001,NaN
r0002,NaN
r0009,2.34471875
r0010,1.79090625
r0013,1.07180208333333
r0016,0.06546875
r0021,1.1436875
r0022,1.1436875
r0023,1.76359375
r0024,0.0647083333333333
r0027,0.365208333333333
r0028,0.908458333333333
r0033,0.97228125
r0034,NaN
r0047,2.594625
r0051,1.68425
r0055,NaN
r0060,NaN
r0062,NaN
r0068,0.490375
r0074,0.0198020833333333
r0081,0.81928125
r0082,2.01122916666667
r0083,2.01122916666667
r0084,2.01122916666667
r0085,1.81560416666667
r0086,1.81560416666667
r0093,1.0841875
r0097,0.490375
r0113,1.1836875
r0119,1.43248958333333
r0120,0.124291666666667
r0121,0.124291666666667
r0122,NaN
r0127,NaN
r0129,0.0549166666666667
r0130,0.0549166666666667
r0139,0.908458333333333
r0142,0.0728854166666667
r0145,0.0647083333333333
r0149,0.908458333333333
r0153,NaN
r0156,NaN
r0157,NaN
r0160,NaN
r0163,NaN
r0165,NaN
r0166,1.43248958333333
r0170,2.17919791666667
r0173,3.21302083333333
r0178,NaN
r0179,NaN
r0181,0.908458333333333
r0186,NaN
r0191,0.934447916666667
r0193,NaN
r0196,1.234375
r0202,0.0171145833333333
r0205,0.1043125
r0208,1.1001875
r0210,0.95315625
r0220,0.490375
r0221,0.490375
r0224,1.65983333333333
r0226,1.65983333333333
r0233,0.95315625
r0236,NaN
r0239,1.59513541666667
r0242,0.206416666666667
r0245,2.3275
r0246,2.3275
r0249,0.37759375
r0265,NaN
r0267,NaN
r0268,NaN
r0276,1.94259375
r0280,NaN
r0281,NaN
r0283,0.0146354166666667
r0287,1.21189583333333
r0295,0.0826458333333333
r0301,2.04864583333333
r0308,1.73325
r0309,1.175375
r0310,1.7920625
r0311,1.80126041666667
r0317,1.15251041666667
r0318,0.490375
r0319,0.490375
r0321,0.4285
r0330,NaN
r0331,NaN
r0339,0.0796979166666667
r0340,0.0796979166666667
r0345,2.1890625
r0354,1.0203125
r0355,1.0203125
r0357,1.0203125
r0358,1.0203125
r0360,1.0203125
r0361,1.0203125
r0363,1.0203125
r0364,1.0203125
r0365,NaN
r0366,NaN
r0368,NaN
r0377,0.810677083333333
r0380,1.96379166666667
r0381,NaN
r0383,1.81327083333333
r0384,NaN
r0385,0.0428958333333333
r0386,0.0428958333333333
r0388,0.918552083333333
r0389,0.918552083333333
r0390,NaN
r0391,0.341270833333333
r0392,1.86857291666667
r0393,1.86857291666667
r0394,0.0185833333333333
r0395,0.0185833333333333
r0398,0.617791666666667
r0399,NaN
r0400,NaN
r0402,0.182166666666667
r0403,0.0155
r0407,0.159854166666667
r0408,0.934447916666667
r0409,0.934447916666667
r0410,1.43248958333333
r0413,NaN
r0422,2.01122916666667
r0423,2.01122916666667
r0424,2.01122916666667
r0425,2.01122916666667
r0426,1.15251041666667
r0430,0.173145833333333
r0431,0.173145833333333
r0432,0.173145833333333
r0433,0.173145833333333
r0434,0.173145833333333
r0437,0.173145833333333
r0438,0.173145833333333
r0439,NaN
r0440,0.173145833333333
r0441,0.173145833333333
r0443,0.173145833333333
r0444,0.173145833333333
r0445,2.01122916666667
r0446,0.173145833333333
r0450,NaN
r0451,NaN
r0456,NaN
r0463,NaN
r0464,1.86857291666667
r0465,0.0146354166666667
r0466,NaN
r0470,0.629125
r0472,0.629125
r0474,0.629125
r0475,0.629125
r0480,NaN
r0483,0.19765625
r0488,1.47798958333333
r0494,0.908458333333333
r0497,0.908458333333333
r0502,0.0185833333333333
r0504,0.0185833333333333
r0509,0.712697916666667
r0510,2.07090625
r0511,2.07090625
r0512,1.65983333333333
r0514,1.65983333333333
r0517,1.234375
r0522,0.0826458333333333
r0523,0.0560104166666667
r0525,1.53946875
r0527,NaN
r0531,1.58073958333333
r0537,2.17438541666667
r0539,0.882885416666667
r0541,0.745625
r0545,0.0503333333333333
r0546,0.0503333333333333
r0547,0.0503333333333333
r0548,0.0503333333333333
r0549,1.86857291666667
r0552,1.86857291666667
r0553,1.86857291666667
r0555,1.41413541666667
r0556,0.542114583333333
r0557,0.542114583333333
r0558,NaN
r0559,0.13690625
r0560,NaN
r0561,1.00357291666667
r0568,1.96767708333333
r0570,1.32335416666667
r0571,NaN
r0573,0.650572916666667
r0575,2.17919791666667
r0578,0.84725
r0579,0.84725
r0580,NaN
r0584,0.603135416666667
r0587,0.206416666666667
r0590,0.97228125
r0591,1.0841875
r0594,1.86857291666667
r0595,0.584
r0596,1.77226041666667
r0598,NaN
r0603,1.00473958333333
r0604,1.00357291666667
r0610,0.934447916666667
r0611,0.934447916666667
r0614,0.9395625
r0615,0.958854166666667
r0616,0.958854166666667
r0617,0.958854166666667
r0618,0.958854166666667
r0620,NaN
r0625,NaN
r0626,NaN
r0627,1.70585416666667
r0629,0.04065625
r0630,0.04065625
r0633,1.175375
r0634,1.21189583333333
r0636,0.3035625
r0637,0.3035625
r0638,1.175375
r0639,1.21189583333333
r0641,0.0549166666666667
r0642,1.86857291666667
r0643,1.86857291666667
r0644,0.13690625
r0645,NaN
r0647,NaN
r0648,0.0549166666666667
r0649,0.0549166666666667
r0650,0.650572916666667
r0651,0.650572916666667
r0652,1.175375
r0653,1.21189583333333
r0655,1.7920625
r0656,1.00357291666667
r0660,0.183510416666667
r0661,0.183510416666667
r0666,2.20645833333333
r0668,1.003375
r0669,0.183510416666667
r0670,0.0428958333333333
r0671,1.57271875
r0672,0.21803125
r0673,0.182166666666667
r0678,0.317927083333333
r0679,0.84725
r0680,0.84725
r0681,0.317927083333333
r0682,0.317927083333333
r0683,1.7920625
r0686,0.0198020833333333
r0688,1.86857291666667
r0691,0.317927083333333
r0692,0.317927083333333
r0693,0.317927083333333
r0694,0.317927083333333
r0695,0.317927083333333
r0696,0.317927083333333
r0697,0.317927083333333
r0698,1.21189583333333
r0701,0.317927083333333
r0702,0.317927083333333
r0706,0.66834375
r0707,0.206416666666667
r0708,0.124291666666667
r0709,2.39844791666667
r0712,0.317927083333333
r0713,0.317927083333333
r0714,0.183510416666667
r0715,0.183510416666667
r0716,0.183510416666667
r0717,0.183510416666667
r0718,0.183510416666667
r0719,0.183510416666667
r0720,0.183510416666667
r0721,0.183510416666667
r0722,0.183510416666667
r0723,0.183510416666667
r0724,1.21189583333333
r0726,0.183510416666667
r0727,0.183510416666667
r0728,0.183510416666667
r0729,0.183510416666667
r0730,0.183510416666667
r0731,0.183510416666667
r0732,1.21189583333333
r0733,0.183510416666667
r0734,0.183510416666667
r0735,1.175375
r0737,1.96379166666667
r0739,2.44457291666667
r0741,0.0165625
r0743,1.60729166666667
r0744,1.60729166666667
r0747,NaN
r0750,NaN
r0752,0.0503333333333333
r0753,0.0503333333333333
r0754,0.0503333333333333
r0755,0.0503333333333333
r0756,0.0503333333333333
r0757,0.0503333333333333
r0758,1.86857291666667
r0760,0.317927083333333
r0761,0.317927083333333
r0762,0.317927083333333
r0763,0.317927083333333
r0764,0.317927083333333
r0765,0.317927083333333
r0766,0.317927083333333
r0767,0.317927083333333
r0768,0.317927083333333
r0769,0.317927083333333
r0770,0.317927083333333
r0771,0.317927083333333
r0772,0.317927083333333
r0773,0.317927083333333
r0774,2.17513541666667
r0775,0.124291666666667
r0776,2.39844791666667
r0777,0.124291666666667
r0778,2.39844791666667
r0779,1.77226041666667
r0780,0.2860625
r0781,0.296333333333333
r0782,1.47976041666667
r0783,0.973979166666667
r0784,NaN
r0786,2.17438541666667
