Var1,ASP14_i10_plus_low
EX_CE7096_e,NaN
EX_CE4877_e,NaN
EX_CE1447_e,NaN
EX_CE2006_e,NaN
CE1401te,NaN
EX_CE1401_e,NaN
GLUCYSte,NaN
EX_glucys_e,NaN
EX_n8aspmd_e,NaN
EX_CE6205_e,NaN
MELATNte,NaN
EX_melatn_e,NaN
6HOXMELATNte,NaN
EX_6hoxmelatn_e,NaN
EX_trypta_e,NaN
C10164te,NaN
EX_C10164_e,NaN
EX_CE4890_e,NaN
EX_C09642_e,NaN
C05769te2,NaN
EX_C05769_e,NaN
C05767te,NaN
EX_C05767_e,NaN
C05770te3,NaN
EX_C05770_e,NaN
EX_mhista_e,NaN
PPBNGte,NaN
EX_ppbng_e,NaN
EX_13dampp_e,NaN
EX_mma_e,NaN
12PPDRte,NaN
EX_12ppd_R_e,NaN
AMETAMte,NaN
EX_ametam_e,NaN
XYLULte,NaN
EX_xylu_L_e,NaN
XYLUDte,NaN
EX_xylu_D_e,NaN
GLCNte,NaN
CE0737te,NaN
EX_CE0737_e,NaN
SPHGNSte,NaN
EX_sphings_e,NaN
HDD2CRNte,NaN
EX_hdd2crn_e,NaN
IM4ACte,NaN
EX_im4ac_e,NaN
EX_CE1918_e,NaN
EX_mlthf_e,NaN
EX_ppp9_e,NaN
AACTte,NaN
EX_aact_e,NaN
EX_CE2705_e,NaN
SPHGNte,NaN
EX_sphgn_e,NaN
SELMETHt2e,NaN
EX_N1aspmd_e,NaN
C13856te,NaN
EX_1a25dhvitd3_e,NaN
PRISTte,NaN
EX_prist_e,NaN
CE2049te,NaN
EX_CE2049_e,NaN
CE2047te,NaN
EX_CE2047_e,NaN
LANOSTte,NaN
FDPte,NaN
EX_fdp_e,NaN
EX_coke_e,NaN
COKEte,NaN
COKEtr,NaN
EX_5a2opntn_e,NaN
5A2OPNTNte,NaN
5A2OPNTNtx,NaN
ARG_Dtx,NaN
ARG_Dte,NaN
EX_arg_D_e,NaN
LANOSTtr,NaN
EX_idl_hs_e,NaN
EX_ldl_hs_e,NaN
EX_hdl_hs_e,NaN
EX_HC00005_e,NaN
EX_HC00006_e,NaN
EX_HC00007_e,NaN
EX_HC00008_e,NaN
EX_HC00009_e,NaN
DOPASULT4,0.157302083333333
UDPG4DOPA,1.29863541666667
UDPG3DOPA,1.29863541666667
TYRDOPOX,NaN
34DHPEAR,2.02364583333333
DOPA4SFt,NaN
EX_dopa4sf_e,NaN
DOPA4GLCURt,0.818802083333333
EX_dopa4glcur_e,NaN
DOPA3GLCURt,0.818802083333333
EX_dopa3glcur_e,NaN
DOPACHRMDC,NaN
CE5026t,1.4306875
GGTe_1,0.0805
CYSGLYPTASEe_1,NaN
CE1261t,NaN
DOPAOQNOX,NaN
DOPACCL,NaN
DOPAOQCYS,NaN
LACROX,NaN
NADPQNOXR,2.76427083333333
NADQNOXR,2.76427083333333
DACT,NaN
DACGST,0.257677083333333
TYRDHINDOX,NaN
4GLU56DIHDINDt,NaN
EX_4glu56dihdind_e,NaN
5CYSDOPAt,NaN
EX_5cysdopa_e,NaN
CE5025t,1.4306875
EX_CE5025_e,NaN
CE2172t,NaN
EX_CE2172_e,NaN
CE5629t,NaN
EX_CE5629_e,NaN
ACER11r,0.79759375
ACER12r,0.79759375
ACER21g,0.79759375
ACER22g,0.79759375
ACER23g,0.79759375
ACER31r,0.79759375
BGAL1e,1.69909375
BGAL1l,1.69909375
BGAL2l,1.69909375
BGAL3l,1.69909375
CRMte,NaN
DES21,NaN
EX_gd3_hs_e,NaN
EX_gluside_hs_e,NaN
EX_gm3_hs_e,NaN
GA1tl,NaN
GALGLUSIDEtg2,NaN
GALGLUSIDEtl2,NaN
GBA2e,0.543833333333333
GD3tg,NaN
GD3tl,NaN
GLA2l,1.40344791666667
GLUSIDEte,NaN
GLUSIDEtg,NaN
GLUSIDEtl,NaN
GM1tg,NaN
GM1tl,NaN
GM2tg,NaN
GM2tl,NaN
HEXA1l,0.51496875
HEXA2l,1.12998958333333
HEXA3e,0.51496875
HEXAHBl,0.51496875
NEU11l,0.759854166666667
NEU21,NaN
NEU22,NaN
NEU23,NaN
NEU24,NaN
NEU25,NaN
NEU310e,NaN
NEU31e,0.00473958333333333
NEU32e,0.00473958333333333
NEU33e,0.00473958333333333
NEU34e,0.00473958333333333
NEU35e,0.00473958333333333
NEU36e,0.00473958333333333
NEU37e,0.00473958333333333
NEU38n,0.958072916666667
NEU39e,0.00473958333333333
SMS1S2,0.776395833333333
SMS21e,0.776395833333333
SMSn,NaN
SPHK11,0.22909375
SPHK21n,0.024875
SPHK22n,0.024875
SPHMYLNte,NaN
SPHMYLNtl2,NaN
SPMD3n,NaN
ST8SIA13e,0.019125
RE3477C1,NaN
NO2te,NaN
NH4tr,NaN
WHTSTSTERONEtr,NaN
UDPGALt2n,NaN
UDPGALt2r,NaN
TETTET6COAtm,NaN
TETPENT6COAtm,NaN
TETPENT3COAtm,NaN
THCRMtl,NaN
PCHOL_HStn,NaN
CHOLPtn,NaN
DAG_HStg,NaN
PHCRMtg,NaN
PHCRMter,NaN
SPHGNtn,NaN
SPHGNtg,NaN
SPHINGStn,NaN
SPHINGStg,NaN
EX_cmpacna_e,NaN
EX_gd2_hs_e,NaN
EX_gd1a_hs_e,NaN
DHCRMtg,NaN
DHCRMter,NaN
GDA1tn,NaN
PHSPHINGStg,NaN
PHSPHINGStr,NaN
PHSGPL11c,NaN
sink_34dhpac_c,NaN
34DHPEt,NaN
EX_34dhpe_c,NaN
DM_no2_c,NaN
DM_ts3_c,NaN
DM_sph1p_n,NaN
DM_sphs1p_n,NaN
DM_gm1_hs_n,NaN
DM_gda1_hs_n,NaN
DM_6hddopaqn_c,NaN
GALSIDEter,NaN
GALSIDEtn,NaN
CERT1tn,NaN
Rtotalter,NaN
Rtotaltg,NaN
DM_phsph1p_c,NaN
GD1Atg,NaN
GD1Atn,NaN
ATPtg,NaN
GD1Btl,NaN
DM_gd3_hs_l,NaN
DM_gd3_hs_g,NaN
GD3tlc,NaN
GD3tm,NaN
DM_pail35p_hs_n,NaN
DM_gd3_hs_m,NaN
CATr,NaN
S2L2N2M2Mtl,NaN
DM_pcreat_c,NaN
DM_k_g,NaN
DM_na1_r,NaN
DM_na1_x,NaN
DM_na1_g,NaN
DM_na1_c,NaN
DM_thm_m,NaN
DM_retn_n,NaN
DM_hhxdcal_c,NaN
DM_15HPET_n,NaN
DM_15HPET_x,NaN
DM_15HPET_r,NaN
sink_Ser_Gly_Ala_X_Gly_r,NaN
EX_pail_hs_e,NaN
EX_CE1243_e,NaN
EX_CE5026_e,NaN
EX_5cysgly34dhphe_e,NaN
EX_CE1261_e,NaN
EX_galgluside_hs_e,NaN
EX_ga1_hs_e,NaN
EX_gm1_hs_e,NaN
EX_gm2_hs_e,NaN
EX_gm1b_hs_e,NaN
EX_gd1b_hs_e,NaN
EX_gt1b_hs_e,NaN
HMR_0002,0.458427083333333
HMR_0003,0.881895833333333
HMR_0008,0.458427083333333
HMR_0015,NaN
HMR_0016,NaN
HMR_0017,NaN
HMR_0019,0.247645833333333
HMR_0020,NaN
HMR_0155,1.68071875
HMR_0156,0.0619791666666667
HMR_0157,NaN
HMR_0164,1.68071875
HMR_0165,0.0619791666666667
HMR_0166,NaN
HMR_0167,1.68071875
HMR_0168,0.0619791666666667
HMR_0170,1.68071875
HMR_0171,0.0619791666666667
HMR_0172,NaN
HMR_0176,1.68071875
HMR_0177,0.0619791666666667
HMR_0178,NaN
HMR_0180,0.0619791666666667
HMR_0182,NaN
HMR_0183,1.68071875
HMR_0184,0.0619791666666667
HMR_0185,NaN
HMR_0188,1.9370625
HMR_0189,1.03923958333333
HMR_0191,1.68071875
HMR_0192,1.9370625
HMR_0193,1.03923958333333
HMR_0194,0.791572916666667
HMR_0197,1.03923958333333
HMR_0200,1.9370625
HMR_0201,1.03923958333333
HMR_0203,1.68071875
HMR_0204,1.9370625
HMR_0206,1.03923958333333
HMR_0207,0.791572916666667
HMR_0208,1.68071875
HMR_0209,1.9370625
HMR_0210,1.03923958333333
HMR_0211,0.791572916666667
HMR_0214,1.03923958333333
HMR_0215,0.791572916666667
HMR_0230,1.03923958333333
HMR_0232,1.68071875
HMR_0233,1.9370625
HMR_0234,1.03923958333333
HMR_0235,0.791572916666667
HMR_0238,1.03923958333333
HMR_0239,0.791572916666667
HMR_0240,1.68071875
HMR_0241,1.9370625
HMR_0242,1.03923958333333
HMR_0243,0.791572916666667
HMR_0244,1.68071875
HMR_0245,1.9370625
HMR_0246,1.03923958333333
HMR_0247,0.791572916666667
HMR_0253,0.791572916666667
HMR_0254,1.68071875
HMR_0255,1.9370625
HMR_0256,1.03923958333333
HMR_0257,0.791572916666667
HMR_0259,1.9370625
HMR_0260,1.03923958333333
HMR_0261,0.791572916666667
HMR_0267,1.9370625
HMR_0268,1.03923958333333
HMR_0270,1.68071875
HMR_0271,1.9370625
HMR_0272,1.03923958333333
HMR_0273,0.791572916666667
HMR_0276,1.03923958333333
HMR_0277,0.791572916666667
HMR_0278,1.68071875
HMR_0279,1.9370625
HMR_0280,1.03923958333333
HMR_0281,0.791572916666667
HMR_0287,0.791572916666667
HMR_0288,1.68071875
HMR_0289,1.9370625
HMR_0290,1.03923958333333
HMR_0291,0.791572916666667
HMR_0292,1.68071875
HMR_0293,1.9370625
HMR_0296,1.68071875
HMR_0297,1.9370625
HMR_0298,1.03923958333333
HMR_0299,0.791572916666667
HMR_0300,1.68071875
HMR_0301,1.9370625
HMR_0302,1.03923958333333
HMR_0303,0.791572916666667
HMR_0304,1.68071875
HMR_0305,1.9370625
HMR_0306,1.03923958333333
HMR_0307,0.791572916666667
HMR_0308,1.68071875
HMR_0309,1.9370625
HMR_0310,1.03923958333333
HMR_0311,0.791572916666667
HMR_0317,0.791572916666667
HMR_0319,1.9370625
HMR_0321,0.791572916666667
HMR_0322,1.68071875
HMR_0323,1.9370625
HMR_0324,1.03923958333333
HMR_0325,0.791572916666667
HMR_0326,1.68071875
HMR_0327,1.9370625
HMR_0328,1.03923958333333
HMR_0329,0.791572916666667
HMR_0342,1.03923958333333
HMR_0343,0.791572916666667
HMR_0344,1.68071875
HMR_0345,1.9370625
HMR_0346,1.03923958333333
HMR_0347,0.791572916666667
HMR_0350,1.03923958333333
HMR_0354,1.03923958333333
HMR_0358,1.03923958333333
HMR_0359,0.791572916666667
HMR_0362,1.03923958333333
HMR_0363,0.791572916666667
HMR_0366,1.03923958333333
HMR_0367,0.791572916666667
HMR_0370,1.03923958333333
HMR_0371,0.791572916666667
HMR_0374,1.03923958333333
HMR_0375,0.791572916666667
HMR_0378,1.03923958333333
HMR_0380,1.68071875
HMR_0381,1.9370625
HMR_0382,1.03923958333333
HMR_0383,0.791572916666667
HMR_0384,1.68071875
HMR_0385,1.9370625
HMR_0386,1.03923958333333
HMR_0387,0.791572916666667
HMR_0388,1.68071875
HMR_0389,1.9370625
HMR_0390,1.03923958333333
HMR_0391,0.791572916666667
HMR_0392,1.68071875
HMR_0393,1.9370625
HMR_0394,1.03923958333333
HMR_0395,0.791572916666667
HMR_0398,1.03923958333333
HMR_0402,1.03923958333333
HMR_0406,1.03923958333333
HMR_0410,1.03923958333333
HMR_0414,1.03923958333333
HMR_0415,0.791572916666667
HMR_0418,1.03923958333333
HMR_0419,0.791572916666667
HMR_0422,1.03923958333333
HMR_0423,0.791572916666667
HMR_0426,1.03923958333333
HMR_0427,0.791572916666667
HMR_0428,1.68071875
HMR_0429,1.9370625
HMR_0430,1.03923958333333
HMR_0431,0.791572916666667
HMR_0432,1.68071875
HMR_0433,1.9370625
HMR_0434,1.03923958333333
HMR_0435,0.791572916666667
HMR_0436,1.68071875
HMR_0437,1.9370625
HMR_0438,1.03923958333333
HMR_0439,0.791572916666667
HMR_0467,NaN
HMR_0469,NaN
HMR_0478,0.00525
HMR_0482,0.117364583333333
HMR_0582,0.4959375
HMR_0586,0.851708333333333
HMR_0587,NaN
HMR_0593,2.18923958333333
HMR_0597,1.16511458333333
HMR_0598,1.16511458333333
HMR_0601,1.16511458333333
HMR_0614,1.10713541666667
HMR_0625,0.91996875
HMR_0629,1.55859375
HMR_0634,0.351958333333333
HMR_0641,1.61286458333333
HMR_0642,1.55859375
HMR_0647,NaN
HMR_0653,NaN
HMR_0654,NaN
HMR_0657,NaN
HMR_0672,0.881895833333333
HMR_0678,1.21083333333333
HMR_0750,1.67483333333333
HMR_0753,0.79759375
HMR_0758,1.67483333333333
HMR_0761,1.76607291666667
HMR_0763,NaN
HMR_0765,2.48820833333333
HMR_0767,1.16511458333333
HMR_0769,NaN
HMR_0770,2.21051041666667
HMR_0771,NaN
HMR_0775,1.16511458333333
HMR_0783,NaN
HMR_0793,0.823770833333333
HMR_0795,0.900802083333333
HMR_0803,1.40344791666667
HMR_0805,0.0171145833333333
HMR_0806,0.0171145833333333
HMR_0807,1.16965625
HMR_0808,1.16965625
HMR_0809,NaN
HMR_0810,NaN
HMR_0811,0.487427083333333
HMR_0812,0.54184375
HMR_0814,NaN
HMR_0815,0.14053125
HMR_0816,NaN
HMR_0817,0.54184375
HMR_0819,1.69909375
HMR_0820,0.93909375
HMR_0821,1.16965625
HMR_0822,0.523760416666667
HMR_0823,0.46359375
HMR_0824,0.93909375
HMR_0825,0.958072916666667
HMR_0827,0.14053125
HMR_0828,1.16965625
HMR_0829,NaN
HMR_0830,1.69909375
HMR_0831,NaN
HMR_0835,0.51496875
HMR_0836,1.16965625
HMR_0837,0.54184375
HMR_0839,0.523760416666667
HMR_0841,NaN
HMR_0842,0.14053125
HMR_0843,NaN
HMR_0844,0.54184375
HMR_0846,0.523760416666667
HMR_0847,0.958072916666667
HMR_0848,0.379354166666667
HMR_0849,0.93909375
HMR_0851,NaN
HMR_0852,NaN
HMR_0853,NaN
HMR_0854,NaN
HMR_0855,0.523760416666667
HMR_0859,0.423291666666667
HMR_0860,0.16653125
HMR_0864,0.0601354166666667
HMR_0867,NaN
HMR_0868,NaN
HMR_0870,0.00761458333333333
HMR_0873,0.00761458333333333
HMR_0875,2.18164583333333
HMR_0876,0.145385416666667
HMR_0877,NaN
HMR_0878,0.266416666666667
HMR_0889,NaN
HMR_0890,2.18164583333333
HMR_0906,0.0515208333333333
HMR_0907,NaN
HMR_0908,0.0601354166666667
HMR_0909,0.0601354166666667
HMR_0910,0.145385416666667
HMR_0911,0.266416666666667
HMR_0912,NaN
HMR_0913,NaN
HMR_0942,2.01251041666667
HMR_0946,2.01251041666667
HMR_0950,2.01251041666667
HMR_0954,2.01251041666667
HMR_0960,2.86223958333333
HMR_0962,NaN
HMR_0963,2.86223958333333
HMR_0966,NaN
HMR_0979,NaN
HMR_0981,0.00657291666666667
HMR_0984,NaN
HMR_0985,0.0226041666666667
HMR_0986,0.0226041666666667
HMR_0987,0.0226041666666667
HMR_1030,NaN
HMR_1033,NaN
HMR_1037,NaN
HMR_1039,NaN
HMR_1077,NaN
HMR_1081,NaN
HMR_1084,0.0805
HMR_1085,NaN
HMR_1095,NaN
HMR_1102,1.48302083333333
HMR_1104,NaN
HMR_1126,0.00657291666666667
HMR_1127,0.00657291666666667
HMR_1129,2.34097916666667
HMR_1135,NaN
HMR_1242,NaN
HMR_1243,NaN
HMR_1280,1.48302083333333
HMR_1283,NaN
HMR_1284,NaN
HMR_1305,0.801833333333333
HMR_1306,NaN
HMR_1307,0.801833333333333
HMR_1311,NaN
HMR_1312,2.61554166666667
HMR_1315,NaN
HMR_1316,NaN
HMR_1317,NaN
HMR_1318,NaN
HMR_1321,0.10390625
HMR_1325,1.85205208333333
HMR_1329,1.85205208333333
HMR_1331,NaN
HMR_1332,NaN
HMR_1373,NaN
HMR_1388,0.0226041666666667
HMR_1390,0.801833333333333
HMR_1392,0.801833333333333
HMR_1465,2.25880208333333
HMR_1470,1.34692708333333
HMR_1473,0.966947916666667
HMR_1477,0.349083333333333
HMR_1478,0.349083333333333
HMR_1479,0.349083333333333
HMR_1490,1.67608333333333
HMR_1493,1.67608333333333
HMR_1494,1.67608333333333
HMR_1495,0.962958333333333
HMR_1496,0.962958333333333
HMR_1502,1.67608333333333
HMR_1503,1.67608333333333
HMR_1504,1.67608333333333
HMR_1505,0.962958333333333
HMR_1509,0.47703125
HMR_1512,1.66409375
HMR_1516,NaN
HMR_1526,0.702479166666667
HMR_1532,1.05460416666667
HMR_1536,0.349083333333333
HMR_1538,0.349083333333333
HMR_1539,0.349083333333333
HMR_1540,1.62294791666667
HMR_1543,1.67608333333333
HMR_1544,1.67608333333333
HMR_1545,1.67608333333333
HMR_1546,0.962958333333333
HMR_1547,0.47703125
HMR_1548,1.67608333333333
HMR_1549,1.67608333333333
HMR_1550,1.67608333333333
HMR_1551,0.962958333333333
HMR_1552,0.47703125
HMR_1557,NaN
HMR_1558,NaN
HMR_1565,1.14809375
HMR_1620,0.520479166666667
HMR_1623,NaN
HMR_1627,0.520479166666667
HMR_1629,NaN
HMR_1630,NaN
HMR_1631,NaN
HMR_1637,0.598708333333333
HMR_1651,2.30066666666667
HMR_1653,1.99159375
HMR_1665,0.520479166666667
HMR_1666,0.520479166666667
HMR_1681,0.0565208333333333
HMR_1685,0.0565208333333333
HMR_1701,NaN
HMR_1706,1.49465625
HMR_1735,NaN
HMR_1737,NaN
HMR_1738,0.18321875
HMR_1739,NaN
HMR_1740,NaN
HMR_1741,NaN
HMR_1742,NaN
HMR_1743,NaN
HMR_1744,NaN
HMR_1745,NaN
HMR_1746,0.0565208333333333
HMR_1747,0.0565208333333333
HMR_1748,0.0565208333333333
HMR_1749,0.0565208333333333
HMR_1750,0.0565208333333333
HMR_1751,0.0565208333333333
HMR_1752,NaN
HMR_1753,NaN
HMR_1754,0.520479166666667
HMR_1756,0.520479166666667
HMR_1758,NaN
HMR_1759,NaN
HMR_1760,0.0387604166666667
HMR_1761,0.0387604166666667
HMR_1762,0.0565208333333333
HMR_1764,NaN
HMR_1765,0.0953229166666667
HMR_1766,0.18321875
HMR_1767,NaN
HMR_1768,NaN
HMR_1769,NaN
HMR_1770,NaN
HMR_1771,NaN
HMR_1781,0.0346875
HMR_1783,NaN
HMR_1785,0.0346875
HMR_1786,0.0346875
HMR_1807,0.0565208333333333
HMR_1834,NaN
HMR_1838,NaN
HMR_1847,0.31371875
HMR_1897,0.818802083333333
HMR_1916,2.71723958333333
HMR_1927,0.521177083333333
HMR_1928,NaN
HMR_1929,NaN
HMR_1940,NaN
HMR_1941,NaN
HMR_1944,NaN
HMR_1948,NaN
HMR_1949,NaN
HMR_1958,NaN
HMR_1962,NaN
HMR_1967,NaN
HMR_1968,NaN
HMR_1970,NaN
HMR_1971,NaN
HMR_1976,0.531635416666667
HMR_1979,NaN
HMR_1980,NaN
HMR_1981,NaN
HMR_1982,NaN
HMR_1983,NaN
HMR_1988,NaN
HMR_1989,NaN
HMR_1990,NaN
HMR_1991,NaN
HMR_1992,NaN
HMR_1993,NaN
HMR_1996,0.154114583333333
HMR_2002,NaN
HMR_2007,NaN
HMR_2010,NaN
HMR_2011,NaN
HMR_2014,NaN
HMR_2016,1.85205208333333
HMR_2018,1.85205208333333
HMR_2029,2.01251041666667
HMR_2041,2.34496875
HMR_2087,NaN
HMR_2088,2.86223958333333
HMR_2089,2.86223958333333
HMR_2090,NaN
HMR_2114,NaN
HMR_2127,NaN
HMR_2190,1.53188541666667
HMR_2193,1.44007291666667
HMR_2210,1.91933333333333
HMR_2211,1.53188541666667
HMR_2215,1.53188541666667
HMR_2217,2.34496875
HMR_2218,1.44007291666667
HMR_2219,1.91933333333333
HMR_2259,1.53188541666667
HMR_2260,2.34496875
HMR_2261,1.44007291666667
HMR_2262,1.91933333333333
HMR_2263,1.53188541666667
HMR_2264,2.34496875
HMR_2265,1.44007291666667
HMR_2266,1.91933333333333
HMR_2267,1.53188541666667
HMR_2268,2.34496875
HMR_2269,1.44007291666667
HMR_2270,1.91933333333333
HMR_2281,2.17246875
HMR_2282,2.17246875
HMR_2284,2.17246875
HMR_2286,2.17246875
HMR_2287,2.17246875
HMR_2288,2.17246875
HMR_2289,2.17246875
HMR_2292,2.17246875
HMR_2293,2.17246875
HMR_2294,2.17246875
HMR_2295,2.17246875
HMR_2296,2.17246875
HMR_2332,1.53188541666667
HMR_2334,2.34496875
HMR_2336,1.44007291666667
HMR_2338,1.91933333333333
HMR_2342,1.53188541666667
HMR_2343,2.34496875
HMR_2344,1.44007291666667
HMR_2345,1.91933333333333
HMR_2347,1.53188541666667
HMR_2348,2.34496875
HMR_2349,1.44007291666667
HMR_2350,1.91933333333333
HMR_2353,1.53188541666667
HMR_2354,2.34496875
HMR_2355,1.44007291666667
HMR_2356,1.91933333333333
HMR_2359,1.93296875
HMR_2361,1.53188541666667
HMR_2362,2.34496875
HMR_2363,1.44007291666667
HMR_2364,1.91933333333333
HMR_2365,1.93296875
HMR_2368,1.93296875
HMR_2374,NaN
HMR_2376,NaN
HMR_2380,1.93296875
HMR_2391,NaN
HMR_2393,NaN
HMR_2395,1.53188541666667
HMR_2403,NaN
HMR_2433,1.53188541666667
HMR_2434,2.34496875
HMR_2435,1.44007291666667
HMR_2436,1.91933333333333
HMR_2440,0.0226041666666667
HMR_2457,2.01251041666667
HMR_2472,1.93296875
HMR_2484,1.93296875
HMR_2495,NaN
HMR_2530,1.53188541666667
HMR_2533,2.34496875
HMR_2535,1.44007291666667
HMR_2537,1.91933333333333
HMR_2540,1.53188541666667
HMR_2541,2.34496875
HMR_2542,1.44007291666667
HMR_2543,1.91933333333333
HMR_2558,NaN
HMR_2560,NaN
HMR_2569,NaN
HMR_2571,NaN
HMR_2581,1.50882291666667
HMR_2585,0.801833333333333
HMR_2602,0.60734375
HMR_2603,0.304520833333333
HMR_2604,0.15671875
HMR_2608,0.60734375
HMR_2609,0.304520833333333
HMR_2610,0.15671875
HMR_2611,0.60734375
HMR_2612,0.304520833333333
HMR_2613,0.15671875
HMR_2620,0.60734375
HMR_2621,0.304520833333333
HMR_2622,0.15671875
HMR_2624,0.304520833333333
HMR_2633,0.60734375
HMR_2634,0.304520833333333
HMR_2635,0.15671875
HMR_2644,0.304520833333333
HMR_2648,0.60734375
HMR_2649,0.304520833333333
HMR_2650,0.15671875
HMR_2651,0.60734375
HMR_2652,0.304520833333333
HMR_2653,0.15671875
HMR_2655,0.304520833333333
HMR_2657,0.60734375
HMR_2659,0.15671875
HMR_2660,0.60734375
HMR_2661,0.304520833333333
HMR_2662,0.15671875
HMR_2666,0.60734375
HMR_2667,0.304520833333333
HMR_2668,0.15671875
HMR_2669,0.60734375
HMR_2670,0.304520833333333
HMR_2671,0.15671875
HMR_2673,0.304520833333333
HMR_2675,0.60734375
HMR_2676,0.304520833333333
HMR_2677,0.15671875
HMR_2679,0.304520833333333
HMR_2681,0.60734375
HMR_2682,0.304520833333333
HMR_2683,0.15671875
HMR_2684,0.60734375
HMR_2685,0.304520833333333
HMR_2686,0.15671875
HMR_2687,0.60734375
HMR_2688,0.304520833333333
HMR_2689,0.15671875
HMR_2690,0.60734375
HMR_2691,0.304520833333333
HMR_2692,0.15671875
HMR_2693,0.60734375
HMR_2695,0.304520833333333
HMR_2697,0.15671875
HMR_2699,0.60734375
HMR_2700,0.304520833333333
HMR_2701,0.15671875
HMR_2702,0.60734375
HMR_2703,0.304520833333333
HMR_2704,0.15671875
HMR_2705,0.60734375
HMR_2706,0.304520833333333
HMR_2707,0.15671875
HMR_2708,0.60734375
HMR_2709,0.304520833333333
HMR_2710,0.15671875
HMR_2711,0.60734375
HMR_2712,0.304520833333333
HMR_2713,0.15671875
HMR_2715,0.304520833333333
HMR_2718,0.304520833333333
HMR_2722,0.304520833333333
HMR_2727,0.304520833333333
HMR_2731,0.304520833333333
HMR_2733,0.60734375
HMR_2734,0.304520833333333
HMR_2735,0.15671875
HMR_2736,0.60734375
HMR_2737,0.304520833333333
HMR_2738,0.15671875
HMR_2739,0.60734375
HMR_2740,0.304520833333333
HMR_2741,0.15671875
HMR_2744,0.304520833333333
HMR_2748,0.304520833333333
HMR_2753,0.304520833333333
HMR_2757,0.304520833333333
HMR_2760,0.304520833333333
HMR_2764,0.304520833333333
HMR_2768,0.60734375
HMR_2769,0.304520833333333
HMR_2770,0.15671875
HMR_2771,0.60734375
HMR_2772,0.304520833333333
HMR_2773,0.15671875
HMR_2774,0.60734375
HMR_2775,0.304520833333333
HMR_2776,0.15671875
HMR_2817,0.27753125
HMR_2819,0.0107395833333333
HMR_2821,0.27753125
HMR_2827,0.0107395833333333
HMR_2851,0.27753125
HMR_2852,0.0107395833333333
HMR_2857,0.27753125
HMR_2859,0.0107395833333333
HMR_2861,0.27753125
HMR_2862,0.0107395833333333
HMR_2865,0.27753125
HMR_2866,0.0107395833333333
HMR_2884,0.27753125
HMR_2886,0.0107395833333333
HMR_2888,0.27753125
HMR_2890,0.0107395833333333
HMR_2942,1.9370625
HMR_2943,1.9370625
HMR_2944,1.9370625
HMR_2945,1.9370625
HMR_2946,1.9370625
HMR_2947,1.9370625
HMR_2948,1.9370625
HMR_2951,1.9370625
HMR_2954,1.9370625
HMR_2955,1.9370625
HMR_2956,1.9370625
HMR_2961,1.9370625
HMR_2962,1.9370625
HMR_2963,1.9370625
HMR_2964,1.9370625
HMR_2965,1.9370625
HMR_2966,1.9370625
HMR_2967,1.9370625
HMR_2968,1.9370625
HMR_2969,1.9370625
HMR_2970,1.9370625
HMR_2971,1.9370625
HMR_2972,1.9370625
HMR_2973,1.9370625
HMR_2974,1.9370625
HMR_2975,1.9370625
HMR_2976,1.9370625
HMR_2977,1.9370625
HMR_2978,1.9370625
HMR_2979,1.9370625
HMR_2980,1.9370625
HMR_2982,1.9370625
HMR_2983,1.9370625
HMR_2985,1.9370625
HMR_2986,1.9370625
HMR_2988,1.9370625
HMR_2989,1.9370625
HMR_2990,1.9370625
HMR_2994,1.9370625
HMR_2998,1.9370625
HMR_2999,1.9370625
HMR_3001,1.9370625
HMR_3002,1.9370625
HMR_3003,1.9370625
HMR_3018,0.15471875
HMR_3021,0.15471875
HMR_3023,0.15471875
HMR_3053,NaN
HMR_3054,NaN
HMR_3055,NaN
HMR_3056,NaN
HMR_3057,0.598708333333333
HMR_3058,0.0434791666666667
HMR_3059,1.49465625
HMR_3062,0.598708333333333
HMR_3063,0.0434791666666667
HMR_3064,1.49465625
HMR_3065,0.123916666666667
HMR_3066,0.598708333333333
HMR_3067,0.0434791666666667
HMR_3068,1.49465625
HMR_3069,0.123916666666667
HMR_3070,0.598708333333333
HMR_3071,0.0434791666666667
HMR_3072,1.49465625
HMR_3073,0.123916666666667
HMR_3074,0.598708333333333
HMR_3075,0.0434791666666667
HMR_3076,1.49465625
HMR_3094,0.598708333333333
HMR_3095,0.0434791666666667
HMR_3096,1.49465625
HMR_3097,0.123916666666667
HMR_3098,0.598708333333333
HMR_3099,0.0434791666666667
HMR_3100,1.49465625
HMR_3101,0.123916666666667
HMR_3102,0.598708333333333
HMR_3106,NaN
HMR_3107,1.60228125
HMR_3108,2.30066666666667
HMR_3109,2.30066666666667
HMR_3110,2.30066666666667
HMR_3111,1.60228125
HMR_3112,2.30066666666667
HMR_3113,2.30066666666667
HMR_3114,2.30066666666667
HMR_3115,1.60228125
HMR_3116,2.30066666666667
HMR_3117,2.30066666666667
HMR_3118,2.30066666666667
HMR_3121,1.60228125
HMR_3128,1.60228125
HMR_3135,1.60228125
HMR_3142,1.60228125
HMR_3149,1.60228125
HMR_3156,0.73646875
HMR_3170,1.60228125
HMR_3171,2.30066666666667
HMR_3172,2.30066666666667
HMR_3173,2.30066666666667
HMR_3174,1.60228125
HMR_3175,2.30066666666667
HMR_3176,2.30066666666667
HMR_3177,2.30066666666667
HMR_3178,1.60228125
HMR_3179,2.30066666666667
HMR_3180,2.30066666666667
